start_frame,end_frame,start_s,end_s,duration_s,reason,criterion,affected_markers,has_gap_ge_0p5,has_gap_0p2,has_artifact_sigma,has_segment_swap,has_edge_effect
29517,29519,245.975,245.9917,0.0167,ARTIFACT_SIGMA,artifact_sigma,FKA-671_BackLeft;FKA-671_BackRight;FKA-671_BackTop;FKA-671_LShoulderBack;FKA-671_RShoulderBack;FKA-671_RUArmHigh,False,False,True,False,False
29522,29522,246.0167,246.0167,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RWristOut,False,False,True,False,False
29533,29534,246.1083,246.1167,0.0083,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LWristOut;FKA-671_RHandIn,False,False,True,False,False
29536,29536,246.1333,246.1333,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RHeel,False,False,True,False,False
29538,29538,246.15,246.15,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RAnkleOut,False,False,True,False,False
29542,29543,246.1833,246.1917,0.0083,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RHandIn;FKA-671_RToeOut;FKA-671_WaistRFront,False,False,True,False,False
29548,29550,246.2333,246.25,0.0167,SEGMENT_SWAP,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut;FKA-671_RHandIn__FKA-671_RWristOut,False,False,False,True,False
29551,29551,246.2583,246.2583,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RHandIn,False,False,True,False,False
29560,29561,246.3333,246.3417,0.0083,EDGE_EFFECT,edge_effect,,False,False,False,False,True
29562,29562,246.35,246.35,0.0,ARTIFACT_SIGMA;EDGE_EFFECT,artifact_sigma,FKA-671_RHandIn,False,False,True,False,True
29563,29566,246.3583,246.3833,0.025,EDGE_EFFECT,edge_effect,,False,False,False,False,True
29567,29567,246.3917,246.3917,0.0,ARTIFACT_SIGMA;EDGE_EFFECT,artifact_sigma,FKA-671_RShin,False,False,True,False,True
29568,29568,246.4,246.4,0.0,GAP_GE_0P5,gaps_over_0p5,FKA-671_RKneeOut,True,False,False,False,False
29569,29569,246.4083,246.4083,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,FKA-671_RKneeOut;FKA-671_RShin,True,False,True,False,False
29570,29570,246.4167,246.4167,0.0,GAP_GE_0P5,gaps_over_0p5,FKA-671_RKneeOut,True,False,False,False,False
29571,29575,246.425,246.4583,0.0333,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,FKA-671_RKneeOut;FKA-671_RToeIn;FKA-671_RToeOut;FKA-671_RToeTip,True,False,True,False,False
29576,29576,246.4667,246.4667,0.0,GAP_GE_0P5,gaps_over_0p5,FKA-671_RKneeOut,True,False,False,False,False
29577,29578,246.475,246.4833,0.0083,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,FKA-671_LHandIn;FKA-671_LShoulderTop;FKA-671_RKneeOut,True,False,True,False,False
29579,29599,246.4917,246.6583,0.1667,GAP_GE_0P5,gaps_over_0p5,FKA-671_RKneeOut,True,False,False,False,False
29600,29601,246.6667,246.675,0.0083,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,FKA-671_RHandIn__FKA-671_RHandOut;FKA-671_RHandIn__FKA-671_RWristOut;FKA-671_RKneeOut,True,False,False,True,False
29602,29602,246.6833,246.6833,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,FKA-671_RKneeOut;FKA-671_RToeOut,True,False,True,False,False
29603,29631,246.6917,246.925,0.2333,GAP_GE_0P5,gaps_over_0p5,FKA-671_RHandIn;FKA-671_RKneeOut,True,False,False,False,False
29632,29639,246.9333,246.9917,0.0583,EDGE_EFFECT,edge_effect,,False,False,False,False,True
29673,29673,247.275,247.275,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LToeIn;FKA-671_LToeTip,False,False,True,False,False
29731,29731,247.7583,247.7583,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_WaistLFront,False,False,True,False,False
29783,29788,248.1917,248.2333,0.0417,SEGMENT_SWAP,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut;FKA-671_RHandIn__FKA-671_RWristOut,False,False,False,True,False
29814,29814,248.45,248.45,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LHandIn,False,False,True,False,False
29816,29817,248.4667,248.475,0.0083,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LAnkleOut;FKA-671_LHeel,False,False,True,False,False
29841,29843,248.675,248.6917,0.0167,SEGMENT_SWAP,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut;FKA-671_RHandIn__FKA-671_RWristOut,False,False,False,True,False
29844,29844,248.7,248.7,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RHandIn,False,False,True,False,False
29852,29852,248.7667,248.7667,0.0,SEGMENT_SWAP,segment_swap,FKA-671_RHandIn__FKA-671_RHandOut,False,False,False,True,False
29855,29855,248.7917,248.7917,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_RHandIn,False,False,True,False,False
29877,29877,248.975,248.975,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_LUArmHigh,False,False,True,False,False
30257,30257,252.1417,252.1417,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_WaistRFront,False,False,True,False,False
30274,30274,252.2833,252.2833,0.0,ARTIFACT_SIGMA,artifact_sigma,FKA-671_WaistRFront,False,False,True,False,False
