joint_id,parent_bone,child_bone,link_group,core_candidate,excluded_candidate,total_frames,non_finite_rotvec_rows,max_rotvec_norm,p95_rotvec_norm,p99_rotvec_norm,near_pi_count,near_pi_percent,branch_cut_status,stage08_may_proceed_for_link
J028,Chest,Neck,core_candidate,True,False,30479,0,0.7011727274573768,0.5465758244043675,0.6083749466556386,0,0.0,pass,True
J029,RUArm,RFArm,core_candidate,True,False,30479,0,2.6632303132920425,2.2111815244285804,2.38269753784421,0,0.0,pass,True
J030,RShin,RFoot,core_candidate,True,False,30479,0,1.3149790105438814,0.9217667786556291,1.1392574735943801,0,0.0,pass,True
J031,RFArm,RHand,core_candidate,True,False,30479,0,1.980948053423735,1.6322935831837493,1.8179578932241325,0,0.0,pass,True
J032,RHand,RIndex1,excluded,False,True,30479,0,1.7306065786663822,1.7107284716749236,1.7187457748338018,0,0.0,pass,True
J033,RIndex1,RIndex2,excluded,False,True,30479,0,2.040002874484633,2.0400012363469346,2.040001820934723,0,0.0,pass,True
J034,RIndex2,RIndex3,excluded,False,True,30479,0,0.8500026684606693,0.8500010285725678,0.8500016162719676,0,0.0,pass,True
J035,RHand,RMiddle1,excluded,False,True,30479,0,1.5219372761651624,1.3606394439368468,1.4258220280951353,0,0.0,pass,True
J036,RMiddle1,RMiddle2,excluded,False,True,30479,0,1.8115012703940911,1.6057503327385088,1.6967728757993492,0,0.0,pass,True
J037,RMiddle2,RMiddle3,excluded,False,True,30479,0,0.7547919827740441,0.6690629565778035,0.7069880174873184,0,0.0,pass,True
J038,RHand,RPinky1,excluded,False,True,30479,0,1.7326019243294886,1.4407370741944037,1.7004569635373454,0,0.0,pass,True
J039,RPinky1,RPinky2,excluded,False,True,30479,0,2.0400023035535186,1.7156546025429609,2.0399991886593045,0,0.0,pass,True
J040,RPinky2,RPinky3,excluded,False,True,30479,0,0.8500019022208436,0.714855411884137,0.8499991403027082,0,0.0,pass,True
J041,RHand,RRing1,excluded,False,True,30479,0,1.3314788914339275,1.0298898274162445,1.192601407049818,0,0.0,pass,True
J042,RRing1,RRing2,excluded,False,True,30479,0,1.5843707154048925,1.220193088416664,1.40192248848257,0,0.0,pass,True
J043,RRing2,RRing3,excluded,False,True,30479,0,0.6601536889345553,0.5084139227007233,0.5841350803178337,0,0.0,pass,True
J044,RThigh,RShin,core_candidate,True,False,30479,0,2.326433084533433,1.2544393881725753,1.9284498876165708,0,0.0,pass,True
J045,Chest,RShoulder,core_candidate,True,False,30479,0,0.761314510046862,0.6473689044477497,0.7251271009222394,0,0.0,pass,True
J046,671,RThigh,core_candidate,True,False,30479,0,1.9617175414262116,0.8874418970839235,1.5089025555154179,0,0.0,pass,True
J047,RHand,RThumb1,excluded,False,True,30479,0,1.767540620026513,1.2857351174803036,1.7675384339778368,0,0.0,pass,True
J048,RThumb1,RThumb2,excluded,False,True,30479,0,1.6108675978821614,0.9315511585284131,1.610864796558217,0,0.0,pass,True
J049,RThumb2,RThumb3,excluded,False,True,30479,0,1.000002331601864,0.3945658840452508,0.9999995845223282,0,0.0,pass,True
J050,RFoot,RToe,excluded,False,True,30479,0,0.29627657072355124,0.10289614252465838,0.17642401238058705,0,0.0,pass,True
J051,RShoulder,RUArm,core_candidate,True,False,30479,0,1.5355006471723394,1.2319091289794122,1.3378631982518159,0,0.0,pass,True
