joint_id,parent_bone,child_bone,link_group,core_candidate,excluded_candidate,total_frames,max_frame_to_frame_jump,p95_frame_to_frame_jump,p99_frame_to_frame_jump,large_jump_count,large_jump_percent,first_large_jump_frame,jump_status,stage08_may_proceed_for_link
J034,RIndex2,RIndex3,excluded,False,True,30235,0.03278881288255277,0.006599363217784088,0.010482157404207514,0,0.0,,pass,True
J035,RHand,RMiddle1,excluded,False,True,30235,0.08387339875988756,0.016499629309357763,0.02653685013214843,0,0.0,,pass,True
J036,RMiddle1,RMiddle2,excluded,False,True,30235,0.06594312528908614,0.01755036087906337,0.02931105719174508,0,0.0,,pass,True
J037,RMiddle2,RMiddle3,excluded,False,True,30235,0.027476749151884684,0.007312824590015811,0.012212681662192193,0,0.0,,pass,True
J038,RHand,RPinky1,excluded,False,True,30235,0.07954802914555002,0.025897853337813467,0.04450103930460451,0,0.0,,pass,True
J039,RPinky1,RPinky2,excluded,False,True,30235,0.09354072381127895,0.030144262737497988,0.051629145281592285,0,0.0,,pass,True
J040,RPinky2,RPinky3,excluded,False,True,30235,0.038976181881680914,0.012560559543056455,0.021510553373592978,0,0.0,,pass,True
J041,RHand,RRing1,excluded,False,True,30235,0.07421131824155286,0.020127585300190837,0.03390875287573743,0,0.0,,pass,True
J042,RRing1,RRing2,excluded,False,True,30235,0.07811643041947285,0.023084270201138866,0.03897044705373165,0,0.0,,pass,True
J043,RRing2,RRing3,excluded,False,True,30235,0.03254841481575724,0.009620391116052007,0.016238458655646517,0,0.0,,pass,True
J044,RThigh,RShin,core_candidate,True,False,30235,0.12855590403788653,0.014642455396169473,0.036916991206284916,0,0.0,,pass,True
J045,Chest,RShoulder,core_candidate,True,False,30235,0.12097568529326116,0.016945292882049406,0.02835887797705789,0,0.0,,pass,True
J046,671,RThigh,core_candidate,True,False,30235,0.060567107275477206,0.01648907186807839,0.02718164167162006,0,0.0,,pass,True
J047,RHand,RThumb1,excluded,False,True,30235,0.09490213486224931,0.01628087886178575,0.029631390912972146,0,0.0,,pass,True
J048,RThumb1,RThumb2,excluded,False,True,30235,0.07205820187143994,0.01137049802337401,0.021706884768013787,0,0.0,,pass,True
J049,RThumb2,RThumb3,excluded,False,True,30235,0.07205828788671903,0.01136973471096883,0.02170707225514812,0,0.0,,pass,True
J050,RFoot,RToe,excluded,False,True,30235,0.0455286089560967,0.0031575483491482464,0.008183022857033678,0,0.0,,pass,True
J051,RShoulder,RUArm,core_candidate,True,False,30235,0.15677006582283406,0.0354013243838853,0.061518323355065976,0,0.0,,pass,True
