session_id,run_label,marker_or_entity,normalized_marker_name,body_region_group,side,attached_bone,attached_bone_canonical,joint_family,adjacent_joint_family,mapping_source,mapping_confidence,mapping_version,template_mapping_status,n_events,n_frames_affected,gap_0p5_frames,gap_0p2_frames,artifact_sigma_frames,segment_swap_frames,severity_summary,recommendation_impact,notes
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16317,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,3,3,0,1,0,1,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16318,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,3,3,0,1,0,1,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16319,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,3,3,0,1,0,1,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16320,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,3,3,0,1,0,1,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16321,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,3,3,0,1,0,1,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16322,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,3,3,0,1,0,1,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16323,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,3,3,0,1,0,1,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16324,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,3,3,0,1,0,1,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16325,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,3,3,0,1,0,1,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16326,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,3,3,0,1,0,1,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16327,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,3,3,0,1,0,1,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16328,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,3,3,0,1,0,1,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16329,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,4,4,0,1,1,1,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16329-16329,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,1,1,0,0,0,1,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16368,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,0,0,1,0,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16368-16368,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,1,1,0,0,1,0,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16393,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,0,0,0,0,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16393-16400,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,1,8,0,0,0,0,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16394,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,0,0,0,0,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16395,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,0,0,0,0,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16396,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,0,0,0,0,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16397,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,0,0,0,0,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16398,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,0,0,0,0,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16399,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,0,0,0,0,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16400,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,0,0,0,0,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16401,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16401-16473,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,1,73,0,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16402,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16403,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16404,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16405,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16406,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16407,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16408,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16409,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16410,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16411,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16412,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16413,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16414,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16415,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16416,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16417,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16418,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16419,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16420,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16421,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16422,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16423,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16424,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16425,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16426,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16427,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16428,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16429,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16430,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16431,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16432,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16433,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16434,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16435,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16436,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16437,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16438,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16439,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16440,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16441,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16442,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16443,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16444,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16445,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16446,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16447,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16448,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16449,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16450,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16451,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16452,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16453,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16454,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16455,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16456,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16457,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16458,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16459,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16460,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16461,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16462,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16463,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16464,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16465,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16466,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16467,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16468,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16469,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16470,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16471,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16472,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16473,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,1,0,0,0,exclude,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16474,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,0,0,0,0,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16474-16481,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,1,8,0,0,0,0,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16475,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,0,0,0,0,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16476,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,0,0,0,0,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16477,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,0,0,0,0,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16478,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,0,0,0,0,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16479,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,0,0,0,0,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16480,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,0,0,0,0,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16481,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,0,0,0,0,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16536,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,0,0,0,0,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16536-16543,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,1,8,0,0,0,0,caution,regional_risk_overlay,
671_T1_P1_R1,671_T1_P1_R1_Take_2026-01-06_03.57.12_PM_001,,16537,,,,,unknown,,unmapped,unmapped,session_datadescriptions_unverified_v0,session_datadescriptions_used_unverified,2,2,0,0,0,0,caution,regional_risk_overlay,
