event_id,marker_name,body_region_group,method,start_frame,end_frame,start_time_s,end_time_s,duration_frames,duration_seconds,event_class,severity,near_gap,methods_in_event,peak_metric_value
E000188,671:LUArmHigh,shoulder_upper_arm,velocity_mad,19356,19356,161.3,161.3,1,0.008333,single_frame,minor,False,velocity_mad,2.698507
E000189,671:LUArmHigh,shoulder_upper_arm,velocity_mad,29508,29508,245.9,245.9,1,0.008333,single_frame,minor,False,velocity_mad,2.649977
E000190,671:BackLeft,torso_chest_back,velocity_mad,19352,19352,161.266667,161.266667,1,0.008333,single_frame,minor,False,velocity_mad,1.569506
E000191,671:BackLeft,torso_chest_back,velocity_mad,19356,19356,161.3,161.3,1,0.008333,single_frame,minor,False,velocity_mad,1.575512
E000192,671:BackRight,torso_chest_back,velocity_mad,19359,19359,161.325,161.325,1,0.008333,single_frame,minor,False,velocity_mad,1.562887
E000193,671:WaistRBack,torso_chest_back,velocity_mad,19504,19504,162.533333,162.533333,1,0.008333,single_frame,minor,False,velocity_mad,1.605292
E000194,671:WaistRBack,torso_chest_back,velocity_mad,29005,29005,241.708333,241.708333,1,0.008333,single_frame,minor,False,velocity_mad,1.483107
E000195,671:WaistLBack,torso_chest_back,velocity_mad,19504,19504,162.533333,162.533333,1,0.008333,single_frame,minor,False,velocity_mad,1.55218
E000196,671:WaistLBack,torso_chest_back,velocity_mad,19509,19509,162.575,162.575,1,0.008333,single_frame,minor,False,velocity_mad,1.521317
E000197,671:WaistLBack,torso_chest_back,velocity_mad,25524,25524,212.7,212.7,1,0.008333,single_frame,minor,False,velocity_mad,1.509334
E000198,671:WaistLBack,torso_chest_back,velocity_mad,27096,27096,225.8,225.8,1,0.008333,single_frame,moderate,False,velocity_mad,1.922062
E000199,671:WaistCBack,torso_chest_back,velocity_mad,19505,19505,162.541667,162.541667,1,0.008333,single_frame,minor,False,velocity_mad,1.410575
E000200,671:WaistCBack,torso_chest_back,velocity_mad,28726,28726,239.383333,239.383333,1,0.008333,single_frame,minor,False,velocity_mad,1.408553
E000201,671:WaistCBack,torso_chest_back,velocity_mad,28732,28732,239.433333,239.433333,1,0.008333,single_frame,minor,False,velocity_mad,1.410755
E000202,671:LKneeOut,thigh_knee,velocity_mad,19794,19794,164.95,164.95,1,0.008333,single_frame,minor,False,velocity_mad,2.128156
E000203,671:LKneeOut,thigh_knee,velocity_mad,28662,28662,238.85,238.85,1,0.008333,single_frame,minor,False,velocity_mad,2.130504
E000204,671:LKneeOut,thigh_knee,velocity_mad,29447,29447,245.391667,245.391667,1,0.008333,single_frame,minor,False,velocity_mad,2.228647
E000205,RKneeOut__RThighSide,thigh_knee,segment_length_violation,20587,20609,171.558333,171.741667,23,0.191667,sustained,moderate,False,segment_length_violation,0.303443
E000206,RKneeOut__RThighSide,thigh_knee,segment_length_violation,22260,22288,185.5,185.733333,29,0.241667,sustained,moderate,False,segment_length_violation,0.304327
E000207,RKneeOut__RThighSide,thigh_knee,segment_length_violation,22381,22428,186.508333,186.9,48,0.4,sustained,moderate,False,segment_length_violation,0.303625
E000208,RKneeOut__RThighSide,thigh_knee,segment_length_violation,22559,22592,187.991667,188.266667,34,0.283333,sustained,moderate,False,segment_length_violation,0.303564
E000209,RKneeOut__RThighSide,thigh_knee,segment_length_violation,22761,22846,189.675,190.383333,86,0.716667,sustained,moderate,False,segment_length_violation,0.304298
E000210,RKneeOut__RThighSide,thigh_knee,segment_length_violation,22950,23054,191.25,192.116667,105,0.875,sustained,moderate,False,segment_length_violation,0.304258
E000211,RKneeOut__RThighSide,thigh_knee,segment_length_violation,23174,23228,193.116667,193.566667,55,0.458333,sustained,moderate,False,segment_length_violation,0.303448
E000212,RKneeOut__RThighSide,thigh_knee,segment_length_violation,28496,28502,237.466667,237.516667,7,0.058333,sustained,moderate,False,segment_length_violation,0.302725
E000213,671:RAnkleOut,shank_ankle,velocity_mad,20679,20679,172.325,172.325,1,0.008333,single_frame,minor,False,velocity_mad,3.921274
E000214,671:RAnkleOut,shank_ankle,velocity_mad,20681,20681,172.341667,172.341667,1,0.008333,single_frame,minor,False,velocity_mad,3.920303
E000215,671:RAnkleOut,shank_ankle,velocity_mad,23147,23147,192.891667,192.891667,1,0.008333,single_frame,minor,False,velocity_mad,4.005434
E000216,671:RAnkleOut,shank_ankle,velocity_mad,23150,23150,192.916667,192.916667,1,0.008333,single_frame,minor,False,velocity_mad,3.974499
E000217,671:RShin,shank_ankle,velocity_mad,20680,20680,172.333333,172.333333,1,0.008333,single_frame,minor,False,velocity_mad,2.332142
E000218,671:RShin,shank_ankle,velocity_mad,29716,29716,247.633333,247.633333,1,0.008333,single_frame,minor,False,velocity_mad,2.314687
E000219,671:RHeel,foot,velocity_mad,20681,20681,172.341667,172.341667,1,0.008333,single_frame,minor,False,velocity_mad,3.793217
E000220,671:RHeel,foot,velocity_mad,29313,29313,244.275,244.275,1,0.008333,single_frame,minor,False,velocity_mad,3.804898
E000221,671:RHeel,foot,velocity_mad,29598,29598,246.65,246.65,1,0.008333,single_frame,minor,False,velocity_mad,4.313424
E000222,671:RKneeOut,thigh_knee,velocity_mad,20690,20690,172.416667,172.416667,1,0.008333,single_frame,minor,False,velocity_mad,2.310643
E000223,671:RKneeOut,thigh_knee,velocity_mad,23167,23167,193.058333,193.058333,1,0.008333,single_frame,minor,False,velocity_mad,2.322261
E000224,671:RKneeOut,thigh_knee,velocity_mad,23169,23169,193.075,193.075,1,0.008333,single_frame,minor,False,velocity_mad,2.343715
E000225,671:RKneeOut,thigh_knee,velocity_mad,23172,23172,193.1,193.1,1,0.008333,single_frame,minor,False,velocity_mad,2.404464
E000226,671:WaistRFront,pelvis_waist,velocity_mad,20999,20999,174.991667,174.991667,1,0.008333,single_frame,minor,False,velocity_mad,1.370912
E000227,671:WaistRFront,pelvis_waist,velocity_mad,22719,22719,189.325,189.325,1,0.008333,single_frame,moderate,False,velocity_mad,1.826452
E000228,671:WaistRFront,pelvis_waist,velocity_mad,22740,22740,189.5,189.5,1,0.008333,single_frame,moderate,False,velocity_mad,1.892843
E000229,671:WaistRFront,pelvis_waist,velocity_mad,22749,22749,189.575,189.575,1,0.008333,single_frame,minor,False,velocity_mad,1.372577
E000230,671:WaistRFront,pelvis_waist,velocity_mad,25890,25890,215.75,215.75,1,0.008333,single_frame,moderate,False,velocity_mad,1.636449
E000231,671:WaistRFront,pelvis_waist,velocity_mad,29740,29740,247.833333,247.833333,1,0.008333,single_frame,minor,False,velocity_mad,1.369112
E000232,671:RToeOut,foot,velocity_mad,23151,23151,192.925,192.925,1,0.008333,single_frame,minor,False,velocity_mad,4.941985
E000233,671:RToeOut,foot,velocity_mad,23153,23153,192.941667,192.941667,1,0.008333,single_frame,minor,False,velocity_mad,4.940878
E000234,671:RToeOut,foot,velocity_mad,29598,29598,246.65,246.65,1,0.008333,single_frame,minor,False,velocity_mad,4.914841
E000235,671:RToeTip,foot,velocity_mad,23156,23156,192.966667,192.966667,1,0.008333,single_frame,minor,False,velocity_mad,5.416726
E000236,671:RToeTip,foot,velocity_mad,23159,23159,192.991667,192.991667,1,0.008333,single_frame,minor,False,velocity_mad,5.376368
E000237,671:RToeIn,foot,velocity_mad,23157,23157,192.975,192.975,1,0.008333,single_frame,minor,False,velocity_mad,4.764345
E000238,671:LShin,shank_ankle,velocity_mad,25495,25495,212.458333,212.458333,1,0.008333,single_frame,minor,False,velocity_mad,2.874589
E000239,671:LShin,shank_ankle,velocity_mad,25503,25503,212.525,212.525,1,0.008333,single_frame,minor,False,velocity_mad,2.924624
E000240,671:LHeel,foot,velocity_mad,25499,25499,212.491667,212.491667,1,0.008333,single_frame,minor,False,velocity_mad,4.689314
E000241,671:LHeel,foot,velocity_mad,25502,25502,212.516667,212.516667,1,0.008333,single_frame,minor,False,velocity_mad,5.100152
E000242,671:LToeIn,foot,velocity_mad,25500,25500,212.5,212.5,1,0.008333,single_frame,minor,False,velocity_mad,4.33293
E000243,671:LAnkleOut,shank_ankle,velocity_mad,25501,25501,212.508333,212.508333,1,0.008333,single_frame,minor,False,velocity_mad,4.417629
E000244,671:LToeOut,foot,velocity_mad,25501,25501,212.508333,212.508333,1,0.008333,single_frame,minor,False,velocity_mad,4.739105
E000245,671:LToeOut,foot,velocity_mad,29179,29179,243.158333,243.158333,1,0.008333,single_frame,minor,False,velocity_mad,4.665365
E000246,671:LThighSide,thigh_knee,velocity_mad,25525,25525,212.708333,212.708333,1,0.008333,single_frame,minor,False,velocity_mad,1.356374
E000247,671:LThighSide,thigh_knee,velocity_mad,29450,29450,245.416667,245.416667,1,0.008333,single_frame,minor,False,velocity_mad,1.262599
E000248,671:LToeTip,foot,velocity_mad,28641,28641,238.675,238.675,1,0.008333,single_frame,minor,False,velocity_mad,4.79406
E000249,671:LToeTip,foot,velocity_mad,29177,29177,243.141667,243.141667,1,0.008333,single_frame,minor,False,velocity_mad,4.879117
E000250,671:RThighSide,thigh_knee,velocity_mad,28765,28765,239.708333,239.708333,1,0.008333,single_frame,minor,False,velocity_mad,1.448904
E000251,671:RThighSide,thigh_knee,velocity_mad,29039,29039,241.991667,241.991667,1,0.008333,single_frame,minor,False,velocity_mad,1.420932
E000252,671:RThighSide,thigh_knee,velocity_mad,29553,29553,246.275,246.275,1,0.008333,single_frame,minor,False,velocity_mad,1.411598
E000253,671:RThighSide,thigh_knee,velocity_mad,29614,29614,246.783333,246.783333,1,0.008333,single_frame,minor,False,velocity_mad,1.429799
E000254,671:RThighSide,thigh_knee,velocity_mad,29734,29734,247.783333,247.783333,1,0.008333,single_frame,minor,False,velocity_mad,1.53895
E000255,671:RThighFront,thigh_knee,velocity_mad,28767,28767,239.725,239.725,1,0.008333,single_frame,minor,False,velocity_mad,2.202757
E000256,671:RThighFront,thigh_knee,velocity_mad,29006,29006,241.716667,241.716667,1,0.008333,single_frame,minor,False,velocity_mad,2.225935
E000257,671:RThighFront,thigh_knee,velocity_mad,29734,29734,247.783333,247.783333,1,0.008333,single_frame,minor,False,velocity_mad,2.240119
E000258,671:LThighFront,thigh_knee,velocity_mad,29130,29130,242.75,242.75,1,0.008333,single_frame,minor,False,velocity_mad,1.585658
E000259,671:LThighFront,thigh_knee,velocity_mad,29166,29166,243.05,243.05,1,0.008333,single_frame,minor,False,velocity_mad,1.619168
E000260,671:LThighFront,thigh_knee,velocity_mad,29184,29184,243.2,243.2,1,0.008333,single_frame,minor,False,velocity_mad,1.884449
E000261,671:LWristOut,wrist_hand,velocity_mad,29232,29232,243.6,243.6,1,0.008333,single_frame,minor,False,velocity_mad,3.944472
E000262,671:LWristOut,wrist_hand,velocity_mad,29511,29511,245.925,245.925,1,0.008333,single_frame,minor,False,velocity_mad,4.356962
E000263,671:RUArmHigh,shoulder_upper_arm,velocity_mad,29466,29466,245.55,245.55,1,0.008333,single_frame,minor,False,velocity_mad,2.465636
E000264,671:RUArmHigh,shoulder_upper_arm,velocity_mad,29567,29567,246.391667,246.391667,1,0.008333,single_frame,minor,False,velocity_mad,2.593309
E000265,671:RUArmHigh,shoulder_upper_arm,velocity_mad,29575,29575,246.458333,246.458333,1,0.008333,single_frame,minor,False,velocity_mad,2.406908
E000266,671:RUArmHigh,shoulder_upper_arm,velocity_mad,29577,29577,246.475,246.475,1,0.008333,single_frame,minor,False,velocity_mad,2.369794
