participant_id,session_id,timepoint,part_id,repetition_id,source_file,start_frame,end_frame,time_sec,end_time_sec,gap_flag,jump_flag,swap_candidate_flag,artifact_flag,unlabeled_burden_flag,marker_set_id,marker_set_mismatch_or_prefix_change_flag,dominant_reason,affected_markers,affected_marker_count
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,15635,15654,130.2917,130.45,True,False,False,False,False,f843d515a491ec5b,False,gaps_over_0p2,671:LFArm,1
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,15707,15707,130.8917,130.8917,False,False,False,True,False,f843d515a491ec5b,False,artifact_sigma,671:ChestTop,1
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,15708,15715,130.9,130.9583,False,False,False,False,False,f843d515a491ec5b,False,edge_effect,,0
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,15716,15725,130.9667,131.0417,True,False,False,False,False,f843d515a491ec5b,False,gaps_over_0p5,671:RFArm,1
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,15726,15726,131.05,131.05,True,False,True,False,False,f843d515a491ec5b,False,gaps_over_0p5,671:RFArm;ChestLow__ChestTop,2
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,15727,15727,131.0583,131.0583,True,False,False,True,False,f843d515a491ec5b,False,gaps_over_0p5,671:ChestLow;671:RFArm,2
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,15728,15776,131.0667,131.4667,True,False,False,False,False,f843d515a491ec5b,False,gaps_over_0p5,671:ChestTop;671:LFArm;671:LHandIn;671:RFArm,4
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,15777,15777,131.475,131.475,True,False,True,False,False,f843d515a491ec5b,False,gaps_over_0p5,671:LFArm;671:LHandIn;671:RFArm;ChestLow__ChestTop,4
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,15778,15792,131.4833,131.6,True,False,False,False,False,f843d515a491ec5b,False,gaps_over_0p5,671:ChestLow;671:LFArm;671:LHandIn;671:RFArm,4
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,15793,15800,131.6083,131.6667,False,False,False,False,False,f843d515a491ec5b,False,edge_effect,,0
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,15882,15889,132.35,132.4083,False,False,False,False,False,f843d515a491ec5b,False,edge_effect,,0
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,15890,15930,132.4167,132.75,True,False,False,False,False,f843d515a491ec5b,False,gaps_over_0p5,671:LFArm;671:RFArm,2
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,15931,15931,132.7583,132.7583,True,False,False,True,False,f843d515a491ec5b,False,gaps_over_0p5,671:ChestTop;671:RFArm,2
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,15932,15933,132.7667,132.775,True,False,False,False,False,f843d515a491ec5b,False,gaps_over_0p5,671:RFArm,1
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,15934,15960,132.7833,133.0,True,False,False,False,False,f843d515a491ec5b,False,gaps_over_0p5,671:LFArm;671:RFArm,2
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,15961,15972,133.0083,133.1,True,False,False,False,False,f843d515a491ec5b,False,gaps_over_0p2,671:LFArm,1
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,16137,16160,134.475,134.6667,True,False,False,False,False,f843d515a491ec5b,False,gaps_over_0p2,671:RFArm;671:RHandIn,2
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,16179,16181,134.825,134.8417,True,False,False,False,False,f843d515a491ec5b,False,gaps_over_0p2,671:RFArm,1
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,16182,16182,134.85,134.85,True,False,False,True,False,f843d515a491ec5b,False,artifact_sigma,671:ChestLow;671:RFArm,2
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,16183,16197,134.8583,134.975,True,False,False,False,False,f843d515a491ec5b,False,gaps_over_0p2,671:LFArm;671:RFArm,2
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,16198,16198,134.9833,134.9833,True,False,False,True,False,f843d515a491ec5b,False,artifact_sigma,671:ChestTop;671:LFArm;671:RFArm,3
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,16199,16246,134.9917,135.3833,True,False,False,False,False,f843d515a491ec5b,False,gaps_over_0p2,671:LFArm;671:LHandIn;671:RFArm,3
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,16293,16293,135.775,135.775,False,False,False,True,False,f843d515a491ec5b,False,artifact_sigma,671:ChestLow,1
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,16316,16323,135.9667,136.025,False,False,False,False,False,f843d515a491ec5b,False,edge_effect,671:LFArm;671:RFArm,2
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,16324,16408,136.0333,136.7333,True,False,False,False,False,f843d515a491ec5b,False,gaps_over_0p5,671:ChestLow;671:LElbowOut;671:LFArm;671:RFArm,4
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,16409,16409,136.7417,136.7417,True,False,False,True,False,f843d515a491ec5b,False,gaps_over_0p5,671:ChestLow;671:LElbowOut;671:RShoulderTop,3
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,16410,16413,136.75,136.775,True,False,False,False,False,f843d515a491ec5b,False,gaps_over_0p5,671:ChestLow;671:LElbowOut,2
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,16414,16414,136.7833,136.7833,False,False,False,False,False,f843d515a491ec5b,False,edge_effect,671:ChestLow,1
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,16415,16420,136.7917,136.8333,True,False,False,False,False,f843d515a491ec5b,False,gaps_over_0p5,671:ChestLow;671:LElbowOut,2
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,16421,16421,136.8417,136.8417,True,False,False,True,False,f843d515a491ec5b,False,gaps_over_0p5,671:LElbowOut;671:RFArm,2
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,16422,16486,136.85,137.3833,True,False,False,False,False,f843d515a491ec5b,False,gaps_over_0p5,671:LElbowOut;671:RFArm;671:RHandIn,3
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,16487,16494,137.3917,137.45,False,False,False,False,False,f843d515a491ec5b,False,edge_effect,,0
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,16596,16644,138.3,138.7,True,False,False,False,False,f843d515a491ec5b,False,gaps_over_0p2,671:ChestLow,1
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,16711,16711,139.2583,139.2583,False,False,False,True,False,f843d515a491ec5b,False,artifact_sigma,671:RShoulderTop,1
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,16894,16894,140.7833,140.7833,False,False,False,True,False,f843d515a491ec5b,False,artifact_sigma,671:WaistLFront,1
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,16996,16996,141.6333,141.6333,False,False,False,True,False,f843d515a491ec5b,False,artifact_sigma,671:LShoulderTop,1
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,17120,17148,142.6667,142.9,True,False,False,False,False,f843d515a491ec5b,False,gaps_over_0p2,671:RHandIn,1
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,17186,17191,143.2167,143.2583,False,False,True,False,False,f843d515a491ec5b,False,segment_swap,671:LFArm;LHandIn__LHandOut;LHandIn__LWristOut,3
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,17192,17192,143.2667,143.2667,False,False,True,True,False,f843d515a491ec5b,False,segment_swap,671:LFArm;LHandIn__LHandOut;LHandIn__LWristOut,3
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,17193,17195,143.275,143.2917,False,False,True,False,False,f843d515a491ec5b,False,segment_swap,LHandIn__LHandOut;LHandIn__LWristOut,2
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,17196,17196,143.3,143.3,False,False,False,True,False,f843d515a491ec5b,False,artifact_sigma,671:LHandIn,1
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,17432,17439,145.2667,145.325,False,False,True,False,False,f843d515a491ec5b,False,segment_swap,RHandIn__RHandOut;RHandIn__RWristOut,2
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,17635,17635,146.9583,146.9583,False,False,False,True,False,f843d515a491ec5b,False,artifact_sigma,671:LShoulderTop,1
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,17767,17772,148.0583,148.1,True,False,False,False,False,f843d515a491ec5b,False,gaps_over_0p2,671:LShoulderTop,1
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,17773,17780,148.1083,148.1667,True,False,True,False,False,f843d515a491ec5b,False,segment_swap,671:LShoulderTop;LHandIn__LHandOut,2
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,17781,17785,148.175,148.2083,True,False,False,False,False,f843d515a491ec5b,False,gaps_over_0p2,671:LHandIn;671:LShoulderTop,2
671,T1_P1_R2,T1,P1,R2,671_T1_P1_R2_Take 2026-01-06 03.57.12 PM_003.csv,17786,17786,148.2167,148.2167,True,False,False,True,False,f843d515a491ec5b,False,artifact_sigma,671:ChestLow;671:LShoulderTop,2
