input_file,joint_id,source_parent_bone,source_child_bone,parent_bone,child_bone,included_in_v0,selection_status,requires_manual_review,link_classification,core_candidate,excluded_candidate,parent_segment_role,child_segment_role,terminology_note,motive_skeleton_template,reconstruction_max_error_deg,reconstruction_p99_error_deg,raw_relative_sign_flip_count,corrected_relative_sign_flip_count,post_correction_valid,gate_status
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J024,671:LThumb1,671:LThumb2,LThumb1,LThumb2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.1622702953374756e-14,1.9792393366817448e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J025,671:LThumb2,671:LThumb3,LThumb2,LThumb3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),2.936756889999407e-14,1.9293346070135142e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J026,671:LFoot,671:LToe,LFoot,LToe,False,provisional_v0,True,toe,False,True,core_limb_or_head_neck,toe_excluded,toe link excluded from likely V0 analysis set,Core + Passive Fingers (54),2.6009296895324325e-14,1.2143052048832647e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J027,671:LShoulder,671:LUArm,LShoulder,LUArm,True,provisional_v0,False,upper_arm,True,False,core_limb_or_head_neck,core_limb_or_head_neck,upper arm core candidate,Core + Passive Fingers (54),2.8402626683173062e-14,1.8089326017806743e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J028,671:Chest,671:Neck,Chest,Neck,True,provisional_v0,False,head_neck,True,False,trunk_spine_provisional,core_limb_or_head_neck,head/neck core candidate,Core + Passive Fingers (54),2.6654412684798508e-14,1.2891188686742938e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J029,671:RUArm,671:RFArm,RUArm,RFArm,True,provisional_v0,False,forearm,True,False,core_limb_or_head_neck,core_limb_or_head_neck,forearm core candidate,Core + Passive Fingers (54),3.150667596472296e-14,1.975062611870081e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J030,671:RShin,671:RFoot,RShin,RFoot,True,provisional_v0,False,foot,True,False,core_limb_or_head_neck,core_limb_or_head_neck,foot core candidate,Core + Passive Fingers (54),2.6957146560180304e-14,1.3343804245304236e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J031,671:RFArm,671:RHand,RFArm,RHand,True,provisional_v0,False,hand,True,False,core_limb_or_head_neck,core_limb_or_head_neck,hand core candidate (provisional V0),Core + Passive Fingers (54),2.9798753610842824e-14,2.0216283981286097e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J032,671:RHand,671:RIndex1,RHand,RIndex1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.525839604318466e-14,2.0557838482314932e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J033,671:RIndex1,671:RIndex2,RIndex1,RIndex2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.4739997422926096e-14,2.0775544438765592e-14,1,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J034,671:RIndex2,671:RIndex3,RIndex2,RIndex3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.13599005358442e-14,1.892267576887378e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J035,671:RHand,671:RMiddle1,RHand,RMiddle1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.6049951865483335e-14,2.1208332967583442e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J036,671:RMiddle1,671:RMiddle2,RMiddle1,RMiddle2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),4.212123588984911e-14,2.0451272040561908e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J037,671:RMiddle2,671:RMiddle3,RMiddle2,RMiddle3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.2198693299584955e-14,1.979200824605582e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J038,671:RHand,671:RPinky1,RHand,RPinky1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.325753839475246e-14,1.9683492038922855e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J039,671:RPinky1,671:RPinky2,RPinky1,RPinky2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.205454719667711e-14,1.99181052391778e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J040,671:RPinky2,671:RPinky3,RPinky2,RPinky3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.0023254837954296e-14,1.8757486079864567e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J041,671:RHand,671:RRing1,RHand,RRing1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),2.917510717326639e-14,1.9902257118921854e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J042,671:RRing1,671:RRing2,RRing1,RRing2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.8455763747647726e-14,1.9767079450101262e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J043,671:RRing2,671:RRing3,RRing2,RRing3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),2.8984214511834985e-14,1.7311490399043283e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J044,671:RThigh,671:RShin,RThigh,RShin,True,provisional_v0,False,shin,True,False,core_limb_or_head_neck,core_limb_or_head_neck,shin core candidate,Core + Passive Fingers (54),2.9276951119494096e-14,1.424574045858115e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J045,671:Chest,671:RShoulder,Chest,RShoulder,True,provisional_v0,False,shoulder,True,False,trunk_spine_provisional,core_limb_or_head_neck,shoulder core candidate,Core + Passive Fingers (54),2.319164509270892e-14,1.3062141464550851e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J046,671:671,671:RThigh,671,RThigh,True,provisional_v0,False,hip_top_segment_to_thigh,True,False,motive_hip_top_segment,core_limb_or_head_neck,Defensible Motive hip/top-segment-to-thigh link: asset-name-labeled Motive hip/top skeleton segment (`671`); Motive documents this as the skeleton hip; export naming may follow Asset Hip Name,Core + Passive Fingers (54),3.3623464204765434e-14,1.3021883135583243e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J047,671:RHand,671:RThumb1,RHand,RThumb1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.3703101218789065e-14,2.0279792980179796e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J048,671:RThumb1,671:RThumb2,RThumb1,RThumb2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),2.971282715604269e-14,2.0290367005060642e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J049,671:RThumb2,671:RThumb3,RThumb2,RThumb3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),2.5664598529880057e-14,1.8835486333211133e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J050,671:RFoot,671:RToe,RFoot,RToe,False,provisional_v0,True,toe,False,True,core_limb_or_head_neck,toe_excluded,toe link excluded from likely V0 analysis set,Core + Passive Fingers (54),2.7151583658619962e-14,1.2052087646448082e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R1_Take 2026-01-15 04.35.25 PM_005.csv,J051,671:RShoulder,671:RUArm,RShoulder,RUArm,True,provisional_v0,False,upper_arm,True,False,core_limb_or_head_neck,core_limb_or_head_neck,upper arm core candidate,Core + Passive Fingers (54),2.9039632573252325e-14,1.8288649827472687e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J002,671:671,671:Ab,671,Ab,False,provisional_v0,True,trunk_spine,False,False,motive_hip_top_segment,trunk_spine_provisional,trunk/spine link provisional; Core + Passive Fingers (54) vs Biomech (57) topology differs — not a final analysis feature,Core + Passive Fingers (54),2.4070941885006745e-14,1.182509005570594e-14,0,0,True,review
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J003,671:Ab,671:Chest,Ab,Chest,False,provisional_v0,True,trunk_spine,False,False,trunk_spine_provisional,trunk_spine_provisional,trunk/spine link provisional; Core + Passive Fingers (54) vs Biomech (57) topology differs — not a final analysis feature,Core + Passive Fingers (54),3.0820947906131214e-14,1.2140382718627574e-14,0,0,True,review
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J004,671:Neck,671:Head,Neck,Head,True,provisional_v0,False,head_neck,True,False,core_limb_or_head_neck,core_limb_or_head_neck,head/neck core candidate,Core + Passive Fingers (54),2.7660425258989884e-14,1.3091837665603048e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J005,671:LUArm,671:LFArm,LUArm,LFArm,True,provisional_v0,False,forearm,True,False,core_limb_or_head_neck,core_limb_or_head_neck,forearm core candidate,Core + Passive Fingers (54),3.0071396436288327e-14,2.0396387532821423e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J006,671:LShin,671:LFoot,LShin,LFoot,True,provisional_v0,False,foot,True,False,core_limb_or_head_neck,core_limb_or_head_neck,foot core candidate,Core + Passive Fingers (54),2.477076339359717e-14,1.2740388237376786e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J007,671:LFArm,671:LHand,LFArm,LHand,True,provisional_v0,False,hand,True,False,core_limb_or_head_neck,core_limb_or_head_neck,hand core candidate (provisional V0),Core + Passive Fingers (54),3.285973292399676e-14,2.00149566970048e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J008,671:LHand,671:LIndex1,LHand,LIndex1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.1186072007826704e-14,1.9228426905884943e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J009,671:LIndex1,671:LIndex2,LIndex1,LIndex2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.29023855511722e-14,2.0642608417107684e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J010,671:LIndex2,671:LIndex3,LIndex2,LIndex3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),2.7673812620461296e-14,1.803222582622897e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J011,671:LHand,671:LMiddle1,LHand,LMiddle1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.9439145209476273e-14,2.00800244754974e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J012,671:LMiddle1,671:LMiddle2,LMiddle1,LMiddle2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.3324996417965026e-14,1.9546974493100536e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J013,671:LMiddle2,671:LMiddle3,LMiddle2,LMiddle3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.1356240451530875e-14,1.9687827363979332e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J014,671:LHand,671:LPinky1,LHand,LPinky1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),2.7129832552994983e-14,1.9058245140487803e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J015,671:LPinky1,671:LPinky2,LPinky1,LPinky2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.0641121991419556e-14,1.952926215845906e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J016,671:LPinky2,671:LPinky3,LPinky2,LPinky3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.1666759481613286e-14,1.8708013655398203e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J017,671:LHand,671:LRing1,LHand,LRing1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.011311826311234e-14,1.9142218899422272e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J018,671:LRing1,671:LRing2,LRing1,LRing2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.054901276834772e-14,1.8508510239371983e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J019,671:LRing2,671:LRing3,LRing2,LRing3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),2.4348758447967622e-14,1.7440522417074768e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J020,671:LThigh,671:LShin,LThigh,LShin,True,provisional_v0,False,shin,True,False,core_limb_or_head_neck,core_limb_or_head_neck,shin core candidate,Core + Passive Fingers (54),2.9388280898541256e-14,1.4148842015454511e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J021,671:Chest,671:LShoulder,Chest,LShoulder,True,provisional_v0,False,shoulder,True,False,trunk_spine_provisional,core_limb_or_head_neck,shoulder core candidate,Core + Passive Fingers (54),2.975973682814706e-14,1.2571371023818108e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J022,671:671,671:LThigh,671,LThigh,True,provisional_v0,False,hip_top_segment_to_thigh,True,False,motive_hip_top_segment,core_limb_or_head_neck,Defensible Motive hip/top-segment-to-thigh link: asset-name-labeled Motive hip/top skeleton segment (`671`); Motive documents this as the skeleton hip; export naming may follow Asset Hip Name,Core + Passive Fingers (54),2.9383302588603265e-14,1.2768854687452678e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J023,671:LHand,671:LThumb1,LHand,LThumb1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.1430687643105065e-14,2.0145824982508775e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J024,671:LThumb1,671:LThumb2,LThumb1,LThumb2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),2.8143097647255673e-14,1.9211662113593555e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J025,671:LThumb2,671:LThumb3,LThumb2,LThumb3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),2.6540497630464892e-14,1.8072676936818256e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J026,671:LFoot,671:LToe,LFoot,LToe,False,provisional_v0,True,toe,False,True,core_limb_or_head_neck,toe_excluded,toe link excluded from likely V0 analysis set,Core + Passive Fingers (54),2.3148783678784352e-14,1.1881068024303324e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J027,671:LShoulder,671:LUArm,LShoulder,LUArm,True,provisional_v0,False,upper_arm,True,False,core_limb_or_head_neck,core_limb_or_head_neck,upper arm core candidate,Core + Passive Fingers (54),2.8296854507076873e-14,1.813545725672859e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J028,671:Chest,671:Neck,Chest,Neck,True,provisional_v0,False,head_neck,True,False,trunk_spine_provisional,core_limb_or_head_neck,head/neck core candidate,Core + Passive Fingers (54),2.7428984635500687e-14,1.3285769725943458e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J029,671:RUArm,671:RFArm,RUArm,RFArm,True,provisional_v0,False,forearm,True,False,core_limb_or_head_neck,core_limb_or_head_neck,forearm core candidate,Core + Passive Fingers (54),3.5212329244059774e-14,2.001064742188151e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J030,671:RShin,671:RFoot,RShin,RFoot,True,provisional_v0,False,foot,True,False,core_limb_or_head_neck,core_limb_or_head_neck,foot core candidate,Core + Passive Fingers (54),3.0131091734034144e-14,1.3027379611653278e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J031,671:RFArm,671:RHand,RFArm,RHand,True,provisional_v0,False,hand,True,False,core_limb_or_head_neck,core_limb_or_head_neck,hand core candidate (provisional V0),Core + Passive Fingers (54),3.05314258740956e-14,2.0302950899977834e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J032,671:RHand,671:RIndex1,RHand,RIndex1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.0823023971367195e-14,1.8953497843406452e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J033,671:RIndex1,671:RIndex2,RIndex1,RIndex2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.710591820156291e-14,1.9942208893748316e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J034,671:RIndex2,671:RIndex3,RIndex2,RIndex3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),2.8595026564777246e-14,1.8124751874933704e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J035,671:RHand,671:RMiddle1,RHand,RMiddle1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.147053839564767e-14,1.9901968828097804e-14,0,0,True,excluded_pass
