column_index,flat_name,type,source_name,source_id,source_parent,property,component,layer2_role,layer2_used,notes
163,col0163__Bone__T3_671_LRing2__Rotation__X,Bone,T3_671:LRing2,47C68BAC012911F1:90AFB54A3B8C3180,T3_671:LRing1,Rotation,X,bone_rotation_quaternion,True,Bone rotation quaternion component
164,col0164__Bone__T3_671_LRing2__Rotation__Y,Bone,T3_671:LRing2,47C68BAC012911F1:90AFB54A3B8C3180,T3_671:LRing1,Rotation,Y,bone_rotation_quaternion,True,Bone rotation quaternion component
165,col0165__Bone__T3_671_LRing2__Rotation__Z,Bone,T3_671:LRing2,47C68BAC012911F1:90AFB54A3B8C3180,T3_671:LRing1,Rotation,Z,bone_rotation_quaternion,True,Bone rotation quaternion component
166,col0166__Bone__T3_671_LRing2__Rotation__W,Bone,T3_671:LRing2,47C68BAC012911F1:90AFB54A3B8C3180,T3_671:LRing1,Rotation,W,bone_rotation_quaternion,True,Bone rotation quaternion component
170,col0170__Bone__T3_671_LRing3__Rotation__X,Bone,T3_671:LRing3,47C68BAD012911F1:90AFB54A3B8C3180,T3_671:LRing2,Rotation,X,bone_rotation_quaternion,True,Bone rotation quaternion component
171,col0171__Bone__T3_671_LRing3__Rotation__Y,Bone,T3_671:LRing3,47C68BAD012911F1:90AFB54A3B8C3180,T3_671:LRing2,Rotation,Y,bone_rotation_quaternion,True,Bone rotation quaternion component
172,col0172__Bone__T3_671_LRing3__Rotation__Z,Bone,T3_671:LRing3,47C68BAD012911F1:90AFB54A3B8C3180,T3_671:LRing2,Rotation,Z,bone_rotation_quaternion,True,Bone rotation quaternion component
173,col0173__Bone__T3_671_LRing3__Rotation__W,Bone,T3_671:LRing3,47C68BAD012911F1:90AFB54A3B8C3180,T3_671:LRing2,Rotation,W,bone_rotation_quaternion,True,Bone rotation quaternion component
177,col0177__Bone__T3_671_LPinky1__Rotation__X,Bone,T3_671:LPinky1,47C68BAF012911F1:90AFB54A3B8C3180,T3_671:LHand,Rotation,X,bone_rotation_quaternion,True,Bone rotation quaternion component
178,col0178__Bone__T3_671_LPinky1__Rotation__Y,Bone,T3_671:LPinky1,47C68BAF012911F1:90AFB54A3B8C3180,T3_671:LHand,Rotation,Y,bone_rotation_quaternion,True,Bone rotation quaternion component
179,col0179__Bone__T3_671_LPinky1__Rotation__Z,Bone,T3_671:LPinky1,47C68BAF012911F1:90AFB54A3B8C3180,T3_671:LHand,Rotation,Z,bone_rotation_quaternion,True,Bone rotation quaternion component
180,col0180__Bone__T3_671_LPinky1__Rotation__W,Bone,T3_671:LPinky1,47C68BAF012911F1:90AFB54A3B8C3180,T3_671:LHand,Rotation,W,bone_rotation_quaternion,True,Bone rotation quaternion component
184,col0184__Bone__T3_671_LPinky2__Rotation__X,Bone,T3_671:LPinky2,47C68BB0012911F1:90AFB54A3B8C3180,T3_671:LPinky1,Rotation,X,bone_rotation_quaternion,True,Bone rotation quaternion component
