start_frame,end_frame,start_s,end_s,duration_s,reason,criterion,affected_markers,has_gap_ge_0p5,has_gap_0p2,has_artifact_sigma,has_segment_swap,has_edge_effect
22044,22046,183.7,183.7167,0.0167,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
22047,22056,183.725,183.8,0.075,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,BackLeft__LShoulderBack;T3_671:LThighFront,True,False,False,True,False
22057,22064,183.8083,183.8667,0.0583,SEGMENT_SWAP;EDGE_EFFECT,segment_swap,BackLeft__LShoulderBack,False,False,False,True,True
22065,22067,183.875,183.8917,0.0167,SEGMENT_SWAP,segment_swap,BackLeft__LShoulderBack,False,False,False,True,False
22080,22087,184.0,184.0583,0.0583,EDGE_EFFECT,edge_effect,,False,False,False,False,True
22088,22817,184.0667,190.1417,6.075,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
22818,22861,190.15,190.5083,0.3583,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,T3_671:LHandIn;T3_671:LThighFront,True,True,False,False,False
22862,23150,190.5167,192.9167,2.4,GAP_GE_0P5,gaps_over_0p5,T3_671:LHandIn;T3_671:LThighFront,True,False,False,False,False
23151,23151,192.925,192.925,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LHandIn;T3_671:LThighFront,True,False,True,False,False
23152,23328,192.9333,194.4,1.4667,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,False,False,False,False
23329,23364,194.4083,194.7,0.2917,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,T3_671:LFArm;T3_671:LHandIn;T3_671:LThighFront;T3_671:RFArm;T3_671:RHandIn,True,True,False,False,False
23365,24102,194.7083,200.85,6.1417,GAP_GE_0P5,gaps_over_0p5,T3_671:LHandIn;T3_671:LThighFront;T3_671:RFArm,True,False,False,False,False
24103,24133,200.8583,201.1083,0.25,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,RKneeOut__RThighFront;T3_671:LHandIn;T3_671:LThighFront,True,False,False,True,False
24134,24327,201.1167,202.725,1.6083,GAP_GE_0P5,gaps_over_0p5,T3_671:LHandIn;T3_671:LThighFront,True,False,False,False,False
24328,24338,202.7333,202.8167,0.0833,EDGE_EFFECT,edge_effect,,False,False,False,False,True
24339,25154,202.825,209.6167,6.7917,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
25155,25179,209.625,209.825,0.2,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,T3_671:LFArm;T3_671:LThighFront,True,True,False,False,False
25180,25616,209.8333,213.4667,3.6333,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
25617,25644,213.475,213.7,0.225,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,True,False,False,False
25645,25714,213.7083,214.2833,0.575,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
25715,25715,214.2917,214.2917,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,False,True,False,False
25716,25807,214.3,215.0583,0.7583,GAP_GE_0P5,gaps_over_0p5,T3_671:LFArm;T3_671:LThighFront;T3_671:RHandIn,True,False,False,False,False
25808,25836,215.0667,215.3,0.2333,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,T3_671:LFArm;T3_671:LHandIn;T3_671:LThighFront,True,True,False,False,False
25837,26036,215.3083,216.9667,1.6583,GAP_GE_0P5,gaps_over_0p5,T3_671:LFArm;T3_671:LThighFront,True,False,False,False,False
26037,26073,216.975,217.275,0.3,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,T3_671:LHandIn;T3_671:LThighFront,True,True,False,False,False
26074,26610,217.2833,221.75,4.4667,GAP_GE_0P5,gaps_over_0p5,T3_671:LFArm;T3_671:LShoulderTop;T3_671:LThighFront,True,False,False,False,False
26611,26614,221.7583,221.7833,0.025,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:BackTop;T3_671:ChestTop;T3_671:HeadLeft;T3_671:HeadRight;T3_671:HeadTop;T3_671:LThighFront,True,False,True,False,False
26615,27580,221.7917,229.8333,8.0417,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
27581,27581,229.8417,229.8417,0.0,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
27582,27633,229.85,230.275,0.425,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
27634,27637,230.2833,230.3083,0.025,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
27638,27663,230.3167,230.525,0.2083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
27664,27666,230.5333,230.55,0.0167,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
27667,27687,230.5583,230.725,0.1667,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
27688,27692,230.7333,230.7667,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
27693,27713,230.775,230.9417,0.1667,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
27714,27718,230.95,230.9833,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
27719,27779,230.9917,231.4917,0.5,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
27780,27784,231.5,231.5333,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
27785,27809,231.5417,231.7417,0.2,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
27810,27813,231.75,231.775,0.025,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
27814,27874,231.7833,232.2833,0.5,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
27875,27880,232.2917,232.3333,0.0417,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
27881,27902,232.3417,232.5167,0.175,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
27903,27907,232.525,232.5583,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
27908,27930,232.5667,232.75,0.1833,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
27931,27935,232.7583,232.7917,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
27936,27980,232.8,233.1667,0.3667,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
27981,27985,233.175,233.2083,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
27986,28009,233.2167,233.4083,0.1917,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28010,28015,233.4167,233.4583,0.0417,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
28016,28039,233.4667,233.6583,0.1917,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28040,28045,233.6667,233.7083,0.0417,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
28046,28066,233.7167,233.8833,0.1667,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28067,28071,233.8917,233.925,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
28072,28132,233.9333,234.4333,0.5,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28133,28137,234.4417,234.475,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
28138,28170,234.4833,234.75,0.2667,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28171,28175,234.7583,234.7917,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
28176,28377,234.8,236.475,1.675,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28378,28381,236.4833,236.5083,0.025,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
28382,28404,236.5167,236.7,0.1833,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28405,28408,236.7083,236.7333,0.025,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
28409,28433,236.7417,236.9417,0.2,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28434,28439,236.95,236.9917,0.0417,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
28440,28472,237.0,237.2667,0.2667,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28473,28477,237.275,237.3083,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
28478,28510,237.3167,237.5833,0.2667,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28511,28515,237.5917,237.625,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
28516,28551,237.6333,237.925,0.2917,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28552,28555,237.9333,237.9583,0.025,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
28556,28652,237.9667,238.7667,0.8,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28653,28655,238.775,238.7917,0.0167,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
28656,28680,238.8,239.0,0.2,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28681,28684,239.0083,239.0333,0.025,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
28685,28710,239.0417,239.25,0.2083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28711,28711,239.2583,239.2583,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LKneeOut;T3_671:LThighFront,True,False,True,False,False
28712,28712,239.2667,239.2667,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28713,28713,239.275,239.275,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:LThighSide,True,False,True,False,False
28714,28718,239.2833,239.3167,0.0333,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28719,28720,239.325,239.3333,0.0083,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
28721,28748,239.3417,239.5667,0.225,GAP_GE_0P5,gaps_over_0p5,T3_671:LHandOut;T3_671:LThighFront,True,False,False,False,False
28749,28749,239.575,239.575,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LHandOut;T3_671:LShoulderTop;T3_671:LThighFront,True,False,True,False,False
28750,28752,239.5833,239.6,0.0167,GAP_GE_0P5,gaps_over_0p5,T3_671:LHandOut;T3_671:LThighFront,True,False,False,False,False
28753,28753,239.6083,239.6083,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LHandOut;T3_671:LThighFront;T3_671:RFArm,True,False,True,False,False
28754,28756,239.6167,239.6333,0.0167,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28757,28758,239.6417,239.65,0.0083,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
28759,28759,239.6583,239.6583,0.0,GAP_GE_0P5;ARTIFACT_SIGMA;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LHandIn;T3_671:LThighFront,True,False,True,True,False
28760,28762,239.6667,239.6833,0.0167,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
28763,28826,239.6917,240.2167,0.525,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28827,28827,240.225,240.225,0.0,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,RKneeOut__RThighFront;T3_671:LThighFront,True,False,False,True,False
28828,28828,240.2333,240.2333,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28829,28829,240.2417,240.2417,0.0,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,RKneeOut__RThighFront;T3_671:LThighFront,True,False,False,True,False
28830,28830,240.25,240.25,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,False,False,False,False
28831,28831,240.2583,240.2583,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LFArm;T3_671:LThighFront;T3_671:RFArm,True,False,True,False,False
28832,28834,240.2667,240.2833,0.0167,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,False,False,False,False
28835,28835,240.2917,240.2917,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RHandIn,True,False,True,False,False
28836,28836,240.3,240.3,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28837,28837,240.3083,240.3083,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RHandIn,True,False,True,False,False
28838,28842,240.3167,240.35,0.0333,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28843,28844,240.3583,240.3667,0.0083,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
28845,28864,240.375,240.5333,0.1583,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28865,28865,240.5417,240.5417,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RThighFront,True,False,True,False,False
28866,28926,240.55,241.05,0.5,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28927,28953,241.0583,241.275,0.2167,GAP_GE_0P5;GAP_GE_0P2,gaps_over_0p5,T3_671:LHandOut;T3_671:LThighFront,True,True,False,False,False
28954,28954,241.2833,241.2833,0.0,GAP_GE_0P5;GAP_GE_0P2;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:HeadFront;T3_671:LHandOut;T3_671:LThighFront,True,True,True,False,False
28955,28956,241.2917,241.3,0.0083,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
28957,28963,241.3083,241.3583,0.05,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28964,28964,241.3667,241.3667,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RShoulderBack;T3_671:RShoulderTop;T3_671:RUArmHigh,True,False,True,False,False
28965,28965,241.375,241.375,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
28966,28966,241.3833,241.3833,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RElbowOut,True,False,True,False,False
28967,28999,241.3917,241.6583,0.2667,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29000,29000,241.6667,241.6667,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:HeadTop;T3_671:LThighFront,True,False,True,False,False
29001,29048,241.675,242.0667,0.3917,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29049,29054,242.075,242.1167,0.0417,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
29055,29119,242.125,242.6583,0.5333,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29120,29124,242.6667,242.7,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
29125,29146,242.7083,242.8833,0.175,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29147,29150,242.8917,242.9167,0.025,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
29151,29190,242.925,243.25,0.325,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29191,29191,243.2583,243.2583,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LHandOut;T3_671:LThighFront,True,False,True,False,False
29192,29193,243.2667,243.275,0.0083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29194,29199,243.2833,243.325,0.0417,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
29200,29247,243.3333,243.725,0.3917,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29248,29251,243.7333,243.7583,0.025,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
29252,29270,243.7667,243.9167,0.15,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29271,29271,243.925,243.925,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:WaistLFront,True,False,True,False,False
29272,29281,243.9333,244.0083,0.075,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29282,29282,244.0167,244.0167,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LHeel;T3_671:LThighFront,True,False,True,False,False
29283,29283,244.025,244.025,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29284,29284,244.0333,244.0333,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LKneeOut;T3_671:LThighFront,True,False,True,False,False
29285,29285,244.0417,244.0417,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29286,29290,244.05,244.0833,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
29291,29297,244.0917,244.1417,0.05,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29298,29298,244.15,244.15,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LHeel;T3_671:LThighFront,True,False,True,False,False
29299,29299,244.1583,244.1583,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29300,29301,244.1667,244.175,0.0083,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:LToeIn;T3_671:LToeTip,True,False,True,False,False
29302,29302,244.1833,244.1833,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29303,29303,244.1917,244.1917,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:LToeOut,True,False,True,False,False
29304,29311,244.2,244.2583,0.0583,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29312,29312,244.2667,244.2667,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LKneeOut;T3_671:LThighFront,True,False,True,False,False
29313,29318,244.275,244.3167,0.0417,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29319,29323,244.325,244.3583,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
29324,29342,244.3667,244.5167,0.15,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29343,29343,244.525,244.525,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:LUArmHigh,True,False,True,False,False
29344,29359,244.5333,244.6583,0.125,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29360,29360,244.6667,244.6667,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:BackLeft;T3_671:LThighFront,True,False,True,False,False
29361,29374,244.675,244.7833,0.1083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29375,29375,244.7917,244.7917,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RShoulderBack,True,False,True,False,False
29376,29377,244.8,244.8083,0.0083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29378,29382,244.8167,244.85,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
29383,29389,244.8583,244.9083,0.05,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29390,29390,244.9167,244.9167,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:BackLeft;T3_671:LThighFront,True,False,True,False,False
29391,29393,244.925,244.9417,0.0167,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29394,29394,244.95,244.95,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:BackRight;T3_671:LThighFront,True,False,True,False,False
29395,29404,244.9583,245.0333,0.075,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29405,29409,245.0417,245.075,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
29410,29452,245.0833,245.4333,0.35,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29453,29457,245.4417,245.475,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
29458,29463,245.4833,245.525,0.0417,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29464,29464,245.5333,245.5333,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,False,True,False,False
29465,29466,245.5417,245.55,0.0083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29467,29467,245.5583,245.5583,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,False,True,False,False
29468,29474,245.5667,245.6167,0.05,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29475,29475,245.625,245.625,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RToeOut,True,False,True,False,False
29476,29476,245.6333,245.6333,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29477,29478,245.6417,245.65,0.0083,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RThighSide;T3_671:RToeOut;T3_671:RToeTip,True,False,True,False,False
29479,29479,245.6583,245.6583,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29480,29480,245.6667,245.6667,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RKneeOut,True,False,True,False,False
29481,29482,245.675,245.6833,0.0083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29483,29483,245.6917,245.6917,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RKneeOut,True,False,True,False,False
29484,29498,245.7,245.8167,0.1167,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29499,29499,245.825,245.825,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RThighFront,True,False,True,False,False
29500,29501,245.8333,245.8417,0.0083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29502,29502,245.85,245.85,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RThighSide,True,False,True,False,False
29503,29503,245.8583,245.8583,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29504,29504,245.8667,245.8667,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RToeIn;T3_671:RToeTip,True,False,True,False,False
29505,29515,245.875,245.9583,0.0833,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29516,29520,245.9667,246.0,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
29521,29528,246.0083,246.0667,0.0583,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29529,29529,246.075,246.075,0.0,GAP_GE_0P5;ARTIFACT_SIGMA;SEGMENT_SWAP,gaps_over_0p5,RHandIn__RWristOut;T3_671:LThighFront;T3_671:RHandIn,True,False,True,True,False
29530,29534,246.0833,246.1167,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,RHandIn__RWristOut;T3_671:LThighFront,True,False,False,True,False
