frame,time_s,flag_gap_0p2,flag_gap_0p5,flag_artifact_sigma,flag_segment_swap,flag_edge_effect,reason
1507,12.558333,False,True,False,False,False,GAP_GE_0P5
1508,12.566667,False,True,False,False,False,GAP_GE_0P5
1509,12.575,False,True,False,False,False,GAP_GE_0P5
1510,12.583333,False,True,False,False,False,GAP_GE_0P5
1511,12.591667,False,True,False,False,False,GAP_GE_0P5
1512,12.6,False,True,False,False,False,GAP_GE_0P5
1513,12.608333,False,True,False,False,False,GAP_GE_0P5
1514,12.616667,False,True,False,False,False,GAP_GE_0P5
1515,12.625,False,True,False,False,False,GAP_GE_0P5
1516,12.633333,False,True,False,False,False,GAP_GE_0P5
1517,12.641667,False,True,False,False,False,GAP_GE_0P5
1518,12.65,False,True,False,False,False,GAP_GE_0P5
1519,12.658333,False,True,False,False,False,GAP_GE_0P5
1520,12.666667,False,True,False,False,False,GAP_GE_0P5
1521,12.675,False,True,False,False,False,GAP_GE_0P5
1522,12.683333,False,True,False,False,False,GAP_GE_0P5
1523,12.691667,False,True,False,False,False,GAP_GE_0P5
1524,12.7,False,True,False,False,False,GAP_GE_0P5
1525,12.708333,False,True,False,False,False,GAP_GE_0P5
1526,12.716667,False,True,False,False,False,GAP_GE_0P5
1527,12.725,False,True,False,False,False,GAP_GE_0P5
1528,12.733333,False,True,False,False,False,GAP_GE_0P5
1529,12.741667,False,True,False,False,False,GAP_GE_0P5
1530,12.75,False,True,False,False,False,GAP_GE_0P5
1531,12.758333,False,True,False,False,False,GAP_GE_0P5
1532,12.766667,False,True,False,False,False,GAP_GE_0P5
1533,12.775,False,True,False,False,False,GAP_GE_0P5
1534,12.783333,False,True,False,False,False,GAP_GE_0P5
1535,12.791667,False,True,False,False,False,GAP_GE_0P5
1536,12.8,False,True,False,False,False,GAP_GE_0P5
1537,12.808333,False,True,False,False,False,GAP_GE_0P5
1538,12.816667,False,True,False,False,False,GAP_GE_0P5
1539,12.825,False,True,False,False,False,GAP_GE_0P5
1540,12.833333,False,True,False,False,False,GAP_GE_0P5
1541,12.841667,False,True,False,False,False,GAP_GE_0P5
1542,12.85,False,True,False,False,False,GAP_GE_0P5
1543,12.858333,False,True,False,False,False,GAP_GE_0P5
1544,12.866667,False,True,False,False,False,GAP_GE_0P5
1545,12.875,False,True,False,False,False,GAP_GE_0P5
1546,12.883333,False,True,False,False,False,GAP_GE_0P5
1547,12.891667,False,True,False,False,False,GAP_GE_0P5
1548,12.9,False,True,False,False,False,GAP_GE_0P5
1549,12.908333,False,True,False,False,False,GAP_GE_0P5
1550,12.916667,False,True,False,False,False,GAP_GE_0P5
1551,12.925,False,True,False,False,False,GAP_GE_0P5
1552,12.933333,False,True,False,False,False,GAP_GE_0P5
1553,12.941667,False,True,False,False,False,GAP_GE_0P5
1554,12.95,False,True,False,False,False,GAP_GE_0P5
1555,12.958333,False,True,False,False,False,GAP_GE_0P5
1556,12.966667,False,True,False,False,False,GAP_GE_0P5
1557,12.975,False,True,False,False,False,GAP_GE_0P5
1558,12.983333,False,True,False,False,False,GAP_GE_0P5
1559,12.991667,False,True,False,False,False,GAP_GE_0P5
1560,13.0,False,True,False,False,False,GAP_GE_0P5
1561,13.008333,False,True,False,False,False,GAP_GE_0P5
1562,13.016667,False,True,False,False,False,GAP_GE_0P5
1563,13.025,False,True,False,False,False,GAP_GE_0P5
1564,13.033333,False,True,False,False,False,GAP_GE_0P5
1565,13.041667,False,True,False,False,False,GAP_GE_0P5
1566,13.05,False,True,False,False,False,GAP_GE_0P5
1567,13.058333,False,True,False,False,False,GAP_GE_0P5
1568,13.066667,False,True,False,False,False,GAP_GE_0P5
1569,13.075,False,True,False,False,False,GAP_GE_0P5
1570,13.083333,False,True,False,False,False,GAP_GE_0P5
1571,13.091667,False,True,False,False,False,GAP_GE_0P5
1572,13.1,False,True,False,False,False,GAP_GE_0P5
1573,13.108333,False,True,False,False,False,GAP_GE_0P5
1574,13.116667,False,True,False,False,False,GAP_GE_0P5
1575,13.125,False,True,False,False,False,GAP_GE_0P5
1576,13.133333,False,True,False,False,False,GAP_GE_0P5
1577,13.141667,False,False,False,False,True,EDGE_EFFECT
1578,13.15,False,False,False,False,True,EDGE_EFFECT
1579,13.158333,False,False,False,False,True,EDGE_EFFECT
1580,13.166667,False,False,False,False,True,EDGE_EFFECT
1581,13.175,False,False,False,False,True,EDGE_EFFECT
1582,13.183333,False,False,False,False,True,EDGE_EFFECT
1583,13.191667,False,False,False,False,True,EDGE_EFFECT
1584,13.2,False,False,False,False,True,EDGE_EFFECT
1585,13.208333,False,False,False,False,False,
1586,13.216667,False,False,False,False,False,
1587,13.225,False,False,False,False,False,
1588,13.233333,False,False,False,False,False,
1589,13.241667,False,False,False,False,False,
1590,13.25,False,False,False,False,False,
1591,13.258333,False,False,False,False,False,
1592,13.266667,False,False,False,False,False,
1593,13.275,False,False,False,False,False,
1594,13.283333,False,False,False,False,False,
1595,13.291667,False,False,False,False,False,
1596,13.3,False,False,False,False,False,
1597,13.308333,False,False,False,False,False,
1598,13.316667,False,False,False,False,False,
1599,13.325,False,False,False,False,False,
1600,13.333333,False,False,False,False,False,
1601,13.341667,False,False,False,False,False,
1602,13.35,False,False,False,False,False,
1603,13.358333,False,False,False,False,False,
1604,13.366667,False,False,False,False,False,
1605,13.375,False,False,False,False,False,
1606,13.383333,False,False,False,False,False,
1607,13.391667,False,False,False,False,False,
1608,13.4,False,False,False,False,False,
1609,13.408333,False,False,False,False,False,
1610,13.416667,False,False,False,False,False,
1611,13.425,False,False,False,False,False,
1612,13.433333,False,False,False,False,False,
1613,13.441667,False,False,False,False,False,
1614,13.45,False,False,False,False,False,
1615,13.458333,False,False,False,False,False,
1616,13.466667,False,False,False,False,False,
1617,13.475,False,False,False,False,False,
1618,13.483333,False,False,False,False,False,
1619,13.491667,False,False,False,False,False,
1620,13.5,False,False,False,False,False,
1621,13.508333,False,False,False,False,False,
1622,13.516667,False,False,False,False,False,
1623,13.525,False,False,False,False,False,
1624,13.533333,False,False,False,False,False,
1625,13.541667,False,False,False,False,False,
1626,13.55,False,False,False,False,False,
1627,13.558333,False,False,False,False,False,
1628,13.566667,False,False,False,False,False,
1629,13.575,False,False,False,False,False,
1630,13.583333,False,False,False,False,False,
1631,13.591667,False,False,False,False,False,
1632,13.6,False,False,False,False,False,
1633,13.608333,False,False,False,False,False,
1634,13.616667,False,False,False,False,False,
1635,13.625,False,False,False,False,False,
1636,13.633333,False,False,False,False,False,
1637,13.641667,False,False,False,False,False,
1638,13.65,False,False,False,False,False,
1639,13.658333,False,False,False,False,False,
1640,13.666667,False,False,False,False,False,
1641,13.675,False,False,False,False,False,
1642,13.683333,False,False,False,False,False,
1643,13.691667,False,False,False,False,False,
1644,13.7,False,False,False,False,False,
1645,13.708333,False,False,False,False,False,
1646,13.716667,False,False,False,False,False,
1647,13.725,False,False,False,False,False,
1648,13.733333,False,False,False,False,False,
1649,13.741667,False,False,False,False,False,
1650,13.75,False,False,False,False,False,
1651,13.758333,False,False,False,False,False,
1652,13.766667,False,False,False,False,False,
1653,13.775,False,False,False,False,False,
1654,13.783333,False,False,False,False,False,
1655,13.791667,False,False,False,False,False,
1656,13.8,False,False,False,False,False,
1657,13.808333,False,False,False,False,False,
1658,13.816667,False,False,False,False,False,
1659,13.825,False,False,False,False,False,
1660,13.833333,False,False,False,False,False,
1661,13.841667,False,False,False,False,False,
1662,13.85,False,False,False,False,False,
1663,13.858333,False,False,False,False,False,
1664,13.866667,False,False,False,False,False,
1665,13.875,False,False,False,False,False,
1666,13.883333,False,False,False,False,False,
1667,13.891667,False,False,False,False,False,
1668,13.9,False,False,False,False,False,
1669,13.908333,False,False,False,False,False,
1670,13.916667,False,False,False,False,False,
1671,13.925,False,False,False,False,False,
1672,13.933333,False,False,False,False,False,
1673,13.941667,False,False,False,False,False,
1674,13.95,False,False,False,False,False,
1675,13.958333,False,False,False,False,False,
1676,13.966667,False,False,False,False,False,
1677,13.975,False,False,False,False,False,
1678,13.983333,False,False,False,False,False,
1679,13.991667,False,False,False,False,False,
1680,14.0,False,False,False,False,False,
1681,14.008333,False,False,False,False,False,
1682,14.016667,False,False,False,False,False,
1683,14.025,False,False,False,False,False,
1684,14.033333,False,False,False,False,False,
1685,14.041667,False,False,False,False,False,
1686,14.05,False,False,False,False,False,
1687,14.058333,False,False,False,False,False,
1688,14.066667,False,False,False,False,False,
1689,14.075,False,False,False,False,False,
1690,14.083333,False,False,False,False,False,
1691,14.091667,False,False,False,False,False,
1692,14.1,False,False,False,False,False,
1693,14.108333,False,False,False,False,False,
1694,14.116667,False,False,False,False,False,
1695,14.125,False,False,False,False,False,
1696,14.133333,False,False,False,False,False,
1697,14.141667,False,False,False,False,False,
1698,14.15,False,False,False,False,False,
1699,14.158333,False,False,False,False,False,
1700,14.166667,False,False,False,False,False,
1701,14.175,False,False,False,False,False,
1702,14.183333,False,False,False,False,False,
1703,14.191667,False,False,False,False,False,
1704,14.2,False,False,False,False,False,
1705,14.208333,False,False,False,False,False,
1706,14.216667,False,False,False,False,False,
1707,14.225,False,False,False,False,False,
1708,14.233333,False,False,False,False,False,
1709,14.241667,False,False,False,False,False,
1710,14.25,False,False,False,False,False,
1711,14.258333,False,False,False,False,False,
1712,14.266667,False,False,False,False,False,
1713,14.275,False,False,False,False,False,
1714,14.283333,False,False,False,False,False,
1715,14.291667,False,False,False,False,False,
1716,14.3,False,False,False,False,False,
1717,14.308333,False,False,False,False,False,
1718,14.316667,False,False,False,False,False,
1719,14.325,False,False,False,False,False,
1720,14.333333,False,False,False,False,False,
1721,14.341667,False,False,False,False,False,
1722,14.35,False,False,False,False,False,
1723,14.358333,False,False,False,False,False,
1724,14.366667,False,False,False,False,False,
1725,14.375,False,False,False,False,False,
1726,14.383333,False,False,False,False,False,
1727,14.391667,False,False,False,False,False,
1728,14.4,False,False,False,False,False,
1729,14.408333,False,False,False,False,False,
1730,14.416667,False,False,False,False,False,
1731,14.425,False,False,False,False,False,
1732,14.433333,False,False,False,False,False,
1733,14.441667,False,False,False,False,False,
1734,14.45,False,False,False,False,False,
1735,14.458333,False,False,False,False,False,
1736,14.466667,False,False,False,False,False,
1737,14.475,False,False,False,False,False,
1738,14.483333,False,False,False,False,False,
1739,14.491667,False,False,False,False,False,
1740,14.5,False,False,False,False,False,
1741,14.508333,False,False,False,False,False,
1742,14.516667,False,False,False,False,False,
1743,14.525,False,False,False,False,False,
1744,14.533333,False,False,False,False,False,
1745,14.541667,False,False,False,False,False,
1746,14.55,False,False,False,False,False,
1747,14.558333,False,False,False,False,False,
1748,14.566667,False,False,False,False,False,
1749,14.575,False,False,False,False,False,
1750,14.583333,False,False,False,False,False,
1751,14.591667,False,False,False,False,False,
1752,14.6,False,False,False,False,False,
1753,14.608333,False,False,False,False,False,
1754,14.616667,False,False,False,False,False,
1755,14.625,False,False,False,False,False,
1756,14.633333,False,False,False,False,False,
1757,14.641667,False,False,False,False,False,
1758,14.65,False,False,False,False,False,
1759,14.658333,False,False,False,False,False,
1760,14.666667,False,False,False,False,False,
1761,14.675,False,False,False,False,False,
1762,14.683333,False,False,False,False,False,
1763,14.691667,False,False,False,False,False,
1764,14.7,False,False,False,False,False,
1765,14.708333,False,False,False,False,False,
1766,14.716667,False,False,False,False,False,
1767,14.725,False,False,False,False,False,
1768,14.733333,False,False,False,False,False,
1769,14.741667,False,False,False,False,False,
1770,14.75,False,False,False,False,False,
1771,14.758333,False,False,False,False,False,
1772,14.766667,False,False,False,False,False,
1773,14.775,False,False,False,False,False,
1774,14.783333,False,False,False,False,False,
1775,14.791667,False,False,False,False,False,
1776,14.8,False,False,False,False,False,
1777,14.808333,False,False,False,False,False,
1778,14.816667,False,False,False,False,False,
1779,14.825,False,False,False,False,False,
1780,14.833333,False,False,False,False,False,
1781,14.841667,False,False,False,False,False,
1782,14.85,False,False,False,False,False,
1783,14.858333,False,False,False,False,False,
1784,14.866667,False,False,False,False,False,
1785,14.875,False,False,False,False,False,
1786,14.883333,False,False,False,False,False,
1787,14.891667,False,False,False,False,False,
1788,14.9,False,False,False,False,False,
1789,14.908333,False,False,False,False,False,
1790,14.916667,False,False,False,False,False,
1791,14.925,False,False,False,False,False,
1792,14.933333,False,False,False,False,False,
1793,14.941667,False,False,False,False,False,
1794,14.95,False,False,False,False,False,
1795,14.958333,False,False,False,False,False,
1796,14.966667,False,False,False,False,False,
1797,14.975,False,False,False,False,False,
1798,14.983333,False,False,False,False,False,
1799,14.991667,False,False,False,False,False,
1800,15.0,False,False,False,False,False,
1801,15.008333,False,False,False,False,False,
1802,15.016667,False,False,False,False,False,
1803,15.025,False,False,False,False,False,
1804,15.033333,False,False,False,False,False,
1805,15.041667,False,False,False,False,False,
1806,15.05,False,False,False,False,False,
1807,15.058333,False,False,False,False,False,
1808,15.066667,False,False,False,False,False,
1809,15.075,False,False,False,False,False,
1810,15.083333,False,False,False,False,False,
1811,15.091667,False,False,False,False,False,
1812,15.1,False,False,False,False,False,
1813,15.108333,False,False,False,False,False,
1814,15.116667,False,False,False,False,False,
1815,15.125,False,False,False,False,False,
1816,15.133333,False,False,False,False,False,
1817,15.141667,False,False,False,False,False,
1818,15.15,False,False,False,False,False,
1819,15.158333,False,False,False,False,False,
1820,15.166667,False,False,False,False,False,
1821,15.175,False,False,False,False,False,
1822,15.183333,False,False,False,False,False,
1823,15.191667,False,False,False,False,False,
1824,15.2,False,False,False,False,False,
1825,15.208333,False,False,False,False,False,
1826,15.216667,False,False,False,False,False,
1827,15.225,False,False,False,False,False,
1828,15.233333,False,False,False,False,False,
1829,15.241667,False,False,False,False,False,
1830,15.25,False,False,False,False,False,
1831,15.258333,False,False,False,False,False,
1832,15.266667,False,False,False,False,False,
1833,15.275,False,False,False,False,False,
1834,15.283333,False,False,False,False,False,
1835,15.291667,False,False,False,False,False,
1836,15.3,False,False,False,False,False,
1837,15.308333,False,False,False,False,False,
1838,15.316667,False,False,False,False,False,
1839,15.325,False,False,False,False,False,
1840,15.333333,False,False,False,False,False,
1841,15.341667,False,False,False,False,False,
1842,15.35,False,False,False,False,False,
1843,15.358333,False,False,False,False,False,
1844,15.366667,False,False,False,False,False,
1845,15.375,False,False,False,False,False,
1846,15.383333,False,False,False,False,False,
1847,15.391667,False,False,False,False,False,
1848,15.4,False,False,False,False,False,
1849,15.408333,False,False,False,False,False,
1850,15.416667,False,False,False,False,False,
1851,15.425,False,False,False,False,False,
1852,15.433333,False,False,False,False,False,
1853,15.441667,False,False,False,False,False,
1854,15.45,False,False,False,False,False,
1855,15.458333,False,False,False,False,False,
1856,15.466667,False,False,False,False,False,
1857,15.475,False,False,False,False,False,
1858,15.483333,False,False,False,False,False,
1859,15.491667,False,False,False,False,False,
1860,15.5,False,False,False,False,False,
1861,15.508333,False,False,False,False,False,
1862,15.516667,False,False,False,False,False,
1863,15.525,False,False,False,False,False,
1864,15.533333,False,False,False,False,False,
1865,15.541667,False,False,False,False,False,
1866,15.55,False,False,False,False,False,
1867,15.558333,False,False,False,False,False,
1868,15.566667,False,False,False,False,False,
1869,15.575,False,False,False,False,False,
1870,15.583333,False,False,False,False,False,
1871,15.591667,False,False,False,False,False,
1872,15.6,False,False,False,False,False,
1873,15.608333,False,False,False,False,False,
1874,15.616667,False,False,False,False,False,
1875,15.625,False,False,False,False,False,
1876,15.633333,False,False,False,False,False,
1877,15.641667,False,False,False,False,False,
1878,15.65,False,False,False,False,False,
1879,15.658333,False,False,False,False,False,
1880,15.666667,False,False,False,False,False,
1881,15.675,False,False,False,False,False,
1882,15.683333,False,False,False,False,False,
1883,15.691667,False,False,False,False,False,
1884,15.7,False,False,False,False,False,
1885,15.708333,False,False,False,False,False,
1886,15.716667,False,False,False,False,False,
1887,15.725,False,False,False,False,False,
1888,15.733333,False,False,False,False,False,
1889,15.741667,False,False,False,False,False,
1890,15.75,False,False,False,False,False,
1891,15.758333,False,False,False,False,False,
1892,15.766667,False,False,False,False,False,
1893,15.775,False,False,False,False,False,
1894,15.783333,False,False,False,False,False,
1895,15.791667,False,False,False,False,False,
1896,15.8,False,False,False,False,False,
1897,15.808333,False,False,False,False,False,
1898,15.816667,False,False,False,False,False,
1899,15.825,False,False,False,False,False,
1900,15.833333,False,False,False,False,False,
1901,15.841667,False,False,False,False,False,
1902,15.85,False,False,False,False,False,
1903,15.858333,False,False,False,False,False,
1904,15.866667,False,False,False,False,False,
1905,15.875,False,False,False,False,False,
1906,15.883333,False,False,False,False,False,
1907,15.891667,False,False,False,False,True,EDGE_EFFECT
1908,15.9,False,False,False,False,True,EDGE_EFFECT
1909,15.908333,False,False,False,False,True,EDGE_EFFECT
1910,15.916667,False,False,False,False,True,EDGE_EFFECT
1911,15.925,False,False,False,False,True,EDGE_EFFECT
1912,15.933333,False,False,False,False,True,EDGE_EFFECT
1913,15.941667,False,False,False,False,True,EDGE_EFFECT
1914,15.95,False,False,False,False,True,EDGE_EFFECT
1915,15.958333,False,True,False,False,False,GAP_GE_0P5
1916,15.966667,False,True,False,False,False,GAP_GE_0P5
1917,15.975,False,True,False,False,False,GAP_GE_0P5
1918,15.983333,False,True,False,False,False,GAP_GE_0P5
1919,15.991667,False,True,False,False,False,GAP_GE_0P5
1920,16.0,False,True,False,False,False,GAP_GE_0P5
1921,16.008333,False,True,False,False,False,GAP_GE_0P5
1922,16.016667,False,True,False,False,False,GAP_GE_0P5
1923,16.025,False,True,False,False,False,GAP_GE_0P5
1924,16.033333,False,True,False,False,False,GAP_GE_0P5
1925,16.041667,False,True,False,False,False,GAP_GE_0P5
1926,16.05,False,True,False,False,False,GAP_GE_0P5
1927,16.058333,False,True,False,False,False,GAP_GE_0P5
1928,16.066667,False,True,False,False,False,GAP_GE_0P5
1929,16.075,False,True,False,False,False,GAP_GE_0P5
1930,16.083333,False,True,False,False,False,GAP_GE_0P5
1931,16.091667,False,True,False,False,False,GAP_GE_0P5
1932,16.1,False,True,False,False,False,GAP_GE_0P5
1933,16.108333,False,True,False,False,False,GAP_GE_0P5
1934,16.116667,False,True,False,False,False,GAP_GE_0P5
1935,16.125,False,True,False,False,False,GAP_GE_0P5
1936,16.133333,False,True,False,False,False,GAP_GE_0P5
1937,16.141667,False,True,False,False,False,GAP_GE_0P5
1938,16.15,False,True,False,False,False,GAP_GE_0P5
1939,16.158333,False,True,False,False,False,GAP_GE_0P5
1940,16.166667,False,True,False,False,False,GAP_GE_0P5
1941,16.175,False,True,False,False,False,GAP_GE_0P5
1942,16.183333,False,True,False,False,False,GAP_GE_0P5
1943,16.191667,False,True,False,False,False,GAP_GE_0P5
1944,16.2,False,True,False,False,False,GAP_GE_0P5
1945,16.208333,False,True,False,False,False,GAP_GE_0P5
1946,16.216667,False,True,False,False,False,GAP_GE_0P5
1947,16.225,False,True,False,False,False,GAP_GE_0P5
1948,16.233333,False,True,False,False,False,GAP_GE_0P5
1949,16.241667,False,True,False,False,False,GAP_GE_0P5
1950,16.25,False,True,False,False,False,GAP_GE_0P5
1951,16.258333,False,True,False,False,False,GAP_GE_0P5
1952,16.266667,False,True,False,False,False,GAP_GE_0P5
1953,16.275,False,True,False,False,False,GAP_GE_0P5
1954,16.283333,False,True,False,False,False,GAP_GE_0P5
1955,16.291667,False,True,False,False,False,GAP_GE_0P5
1956,16.3,False,True,False,False,False,GAP_GE_0P5
1957,16.308333,False,True,False,False,False,GAP_GE_0P5
1958,16.316667,False,True,False,False,False,GAP_GE_0P5
1959,16.325,False,True,False,False,False,GAP_GE_0P5
1960,16.333333,False,True,False,False,False,GAP_GE_0P5
1961,16.341667,False,True,False,False,False,GAP_GE_0P5
1962,16.35,False,True,False,False,False,GAP_GE_0P5
1963,16.358333,False,True,False,False,False,GAP_GE_0P5
1964,16.366667,False,True,False,False,False,GAP_GE_0P5
1965,16.375,False,True,False,False,False,GAP_GE_0P5
1966,16.383333,False,True,False,False,False,GAP_GE_0P5
1967,16.391667,False,True,False,False,False,GAP_GE_0P5
1968,16.4,False,True,False,False,False,GAP_GE_0P5
1969,16.408333,False,True,False,False,False,GAP_GE_0P5
1970,16.416667,False,True,False,False,False,GAP_GE_0P5
1971,16.425,False,True,False,False,False,GAP_GE_0P5
1972,16.433333,False,True,False,False,False,GAP_GE_0P5
1973,16.441667,False,True,False,False,False,GAP_GE_0P5
1974,16.45,False,True,False,False,False,GAP_GE_0P5
1975,16.458333,False,True,False,False,False,GAP_GE_0P5
1976,16.466667,False,True,False,False,False,GAP_GE_0P5
1977,16.475,False,True,False,False,False,GAP_GE_0P5
1978,16.483333,False,True,False,False,False,GAP_GE_0P5
1979,16.491667,False,True,False,False,False,GAP_GE_0P5
1980,16.5,False,True,False,False,False,GAP_GE_0P5
1981,16.508333,False,True,False,False,False,GAP_GE_0P5
1982,16.516667,False,True,False,False,False,GAP_GE_0P5
1983,16.525,False,True,False,False,False,GAP_GE_0P5
1984,16.533333,False,True,False,False,False,GAP_GE_0P5
1985,16.541667,False,True,False,False,False,GAP_GE_0P5
1986,16.55,False,True,False,False,False,GAP_GE_0P5
1987,16.558333,False,True,False,False,False,GAP_GE_0P5
1988,16.566667,False,True,False,False,False,GAP_GE_0P5
1989,16.575,False,True,False,False,False,GAP_GE_0P5
1990,16.583333,False,True,False,False,False,GAP_GE_0P5
1991,16.591667,False,True,False,False,False,GAP_GE_0P5
1992,16.6,False,True,False,False,False,GAP_GE_0P5
1993,16.608333,False,True,False,False,False,GAP_GE_0P5
1994,16.616667,False,True,False,False,False,GAP_GE_0P5
1995,16.625,False,True,False,False,False,GAP_GE_0P5
1996,16.633333,False,True,False,False,False,GAP_GE_0P5
1997,16.641667,False,True,False,False,False,GAP_GE_0P5
1998,16.65,False,True,False,False,False,GAP_GE_0P5
1999,16.658333,False,True,False,False,False,GAP_GE_0P5
2000,16.666667,False,True,False,False,False,GAP_GE_0P5
2001,16.675,False,True,False,False,False,GAP_GE_0P5
2002,16.683333,False,True,False,False,False,GAP_GE_0P5
2003,16.691667,False,True,False,False,False,GAP_GE_0P5
2004,16.7,False,True,False,False,False,GAP_GE_0P5
2005,16.708333,False,True,False,False,False,GAP_GE_0P5
2006,16.716667,False,True,False,False,False,GAP_GE_0P5
2007,16.725,False,True,False,False,False,GAP_GE_0P5
2008,16.733333,False,True,False,False,False,GAP_GE_0P5
2009,16.741667,False,True,False,False,False,GAP_GE_0P5
2010,16.75,False,True,False,False,False,GAP_GE_0P5
2011,16.758333,False,True,False,False,False,GAP_GE_0P5
2012,16.766667,False,True,False,False,False,GAP_GE_0P5
2013,16.775,False,True,False,False,False,GAP_GE_0P5
2014,16.783333,False,True,False,False,False,GAP_GE_0P5
2015,16.791667,False,True,False,False,False,GAP_GE_0P5
2016,16.8,False,True,False,False,False,GAP_GE_0P5
2017,16.808333,False,True,False,False,False,GAP_GE_0P5
2018,16.816667,False,True,False,False,False,GAP_GE_0P5
2019,16.825,False,True,False,False,False,GAP_GE_0P5
2020,16.833333,False,True,False,False,False,GAP_GE_0P5
2021,16.841667,False,True,False,False,False,GAP_GE_0P5
2022,16.85,False,True,False,False,False,GAP_GE_0P5
2023,16.858333,False,True,False,False,False,GAP_GE_0P5
2024,16.866667,False,True,False,False,False,GAP_GE_0P5
2025,16.875,False,True,False,False,False,GAP_GE_0P5
2026,16.883333,False,True,False,False,False,GAP_GE_0P5
2027,16.891667,False,True,False,False,False,GAP_GE_0P5
2028,16.9,False,True,False,False,False,GAP_GE_0P5
2029,16.908333,False,True,False,False,False,GAP_GE_0P5
2030,16.916667,False,True,False,False,False,GAP_GE_0P5
2031,16.925,False,True,False,False,False,GAP_GE_0P5
2032,16.933333,False,True,False,False,False,GAP_GE_0P5
2033,16.941667,False,True,False,False,False,GAP_GE_0P5
2034,16.95,False,True,False,False,False,GAP_GE_0P5
2035,16.958333,False,True,False,False,False,GAP_GE_0P5
2036,16.966667,False,True,False,False,False,GAP_GE_0P5
2037,16.975,False,True,False,False,False,GAP_GE_0P5
2038,16.983333,False,True,False,False,False,GAP_GE_0P5
2039,16.991667,False,True,False,False,False,GAP_GE_0P5
2040,17.0,False,True,False,False,False,GAP_GE_0P5
2041,17.008333,False,True,False,False,False,GAP_GE_0P5
2042,17.016667,False,True,False,False,False,GAP_GE_0P5
2043,17.025,False,True,False,False,False,GAP_GE_0P5
2044,17.033333,False,True,False,False,False,GAP_GE_0P5
2045,17.041667,False,True,False,False,False,GAP_GE_0P5
2046,17.05,False,True,False,False,False,GAP_GE_0P5
2047,17.058333,False,True,False,False,False,GAP_GE_0P5
2048,17.066667,False,True,False,False,False,GAP_GE_0P5
2049,17.075,False,True,False,False,False,GAP_GE_0P5
2050,17.083333,False,True,False,False,False,GAP_GE_0P5
2051,17.091667,False,True,False,False,False,GAP_GE_0P5
2052,17.1,False,True,False,False,False,GAP_GE_0P5
2053,17.108333,False,True,False,False,False,GAP_GE_0P5
2054,17.116667,False,True,False,False,False,GAP_GE_0P5
2055,17.125,False,True,False,False,False,GAP_GE_0P5
2056,17.133333,False,True,False,False,False,GAP_GE_0P5
2057,17.141667,False,True,False,False,False,GAP_GE_0P5
2058,17.15,False,True,False,False,False,GAP_GE_0P5
2059,17.158333,False,True,False,False,False,GAP_GE_0P5
2060,17.166667,False,True,False,False,False,GAP_GE_0P5
2061,17.175,False,True,False,False,False,GAP_GE_0P5
2062,17.183333,False,True,False,False,False,GAP_GE_0P5
2063,17.191667,False,True,False,False,False,GAP_GE_0P5
2064,17.2,False,True,False,False,False,GAP_GE_0P5
2065,17.208333,False,True,False,False,False,GAP_GE_0P5
2066,17.216667,False,True,False,False,False,GAP_GE_0P5
2067,17.225,False,True,False,False,False,GAP_GE_0P5
2068,17.233333,False,True,False,False,False,GAP_GE_0P5
2069,17.241667,False,True,False,False,False,GAP_GE_0P5
2070,17.25,False,True,False,False,False,GAP_GE_0P5
2071,17.258333,False,True,False,False,False,GAP_GE_0P5
2072,17.266667,False,True,False,False,False,GAP_GE_0P5
2073,17.275,False,True,False,False,False,GAP_GE_0P5
2074,17.283333,False,True,False,False,False,GAP_GE_0P5
2075,17.291667,False,True,False,False,False,GAP_GE_0P5
2076,17.3,False,True,False,False,False,GAP_GE_0P5
2077,17.308333,False,True,False,False,False,GAP_GE_0P5
2078,17.316667,False,True,False,False,False,GAP_GE_0P5
2079,17.325,False,True,False,False,False,GAP_GE_0P5
2080,17.333333,False,True,False,False,False,GAP_GE_0P5
2081,17.341667,False,True,False,False,False,GAP_GE_0P5
2082,17.35,False,True,False,False,False,GAP_GE_0P5
2083,17.358333,False,True,False,False,False,GAP_GE_0P5
2084,17.366667,False,True,False,False,False,GAP_GE_0P5
2085,17.375,False,True,False,False,False,GAP_GE_0P5
2086,17.383333,False,True,False,False,False,GAP_GE_0P5
2087,17.391667,False,True,False,False,False,GAP_GE_0P5
2088,17.4,False,True,False,False,False,GAP_GE_0P5
2089,17.408333,False,True,False,False,False,GAP_GE_0P5
2090,17.416667,False,True,False,False,False,GAP_GE_0P5
2091,17.425,False,True,False,False,False,GAP_GE_0P5
2092,17.433333,False,True,False,False,False,GAP_GE_0P5
2093,17.441667,False,True,False,False,False,GAP_GE_0P5
2094,17.45,False,True,False,False,False,GAP_GE_0P5
2095,17.458333,False,True,False,False,False,GAP_GE_0P5
2096,17.466667,False,True,False,False,False,GAP_GE_0P5
2097,17.475,False,True,False,False,False,GAP_GE_0P5
2098,17.483333,False,True,False,False,False,GAP_GE_0P5
2099,17.491667,False,True,False,False,False,GAP_GE_0P5
2100,17.5,False,True,False,False,False,GAP_GE_0P5
2101,17.508333,False,True,False,False,False,GAP_GE_0P5
2102,17.516667,False,True,False,False,False,GAP_GE_0P5
2103,17.525,False,True,False,False,False,GAP_GE_0P5
2104,17.533333,False,True,False,False,False,GAP_GE_0P5
