event_id,marker_name,body_region_group,method,start_frame,end_frame,start_time_s,end_time_s,duration_frames,duration_seconds,event_class,severity,near_gap,methods_in_event,peak_metric_value
E000100,T3_671:RFArm,shoulder_upper_arm,velocity_mad,21416,21416,178.466667,178.466667,1,0.008333,single_frame,minor,False,velocity_mad,3.837686
E000101,T3_671:RFArm,shoulder_upper_arm,velocity_mad,25715,25715,214.291667,214.291667,1,0.008333,single_frame,minor,False,velocity_mad,4.033951
E000102,T3_671:RFArm,shoulder_upper_arm,velocity_mad,28753,28753,239.608333,239.608333,1,0.008333,single_frame,moderate,False,velocity_mad,5.859948
E000103,T3_671:RFArm,shoulder_upper_arm,velocity_mad,29464,29464,245.533333,245.533333,1,0.008333,single_frame,severe,False,velocity_mad,9.13163
E000104,T3_671:RFArm,shoulder_upper_arm,velocity_mad,29467,29467,245.558333,245.558333,1,0.008333,single_frame,moderate,False,velocity_mad,6.54446
E000105,T3_671:ChestLow,torso_chest_back,velocity_mad,16463,16463,137.191667,137.191667,1,0.008333,single_frame,minor,False,velocity_mad,2.087805
E000106,T3_671:ChestLow,torso_chest_back,velocity_mad,16704,16704,139.2,139.2,1,0.008333,single_frame,minor,False,velocity_mad,1.996544
E000107,T3_671:ChestLow,torso_chest_back,velocity_mad,16807,16807,140.058333,140.058333,1,0.008333,single_frame,severe,False,velocity_mad,7.94353
E000108,T3_671:ChestLow,torso_chest_back,velocity_mad,17060,17060,142.166667,142.166667,1,0.008333,single_frame,minor,False,velocity_mad,2.340081
E000109,T3_671:ChestLow,torso_chest_back,velocity_mad,17068,17068,142.233333,142.233333,1,0.008333,single_frame,moderate,False,velocity_mad,2.670772
E000110,T3_671:ChestLow,torso_chest_back,velocity_mad,18161,18161,151.341667,151.341667,1,0.008333,single_frame,minor,False,velocity_mad,2.283636
E000111,T3_671:ChestLow,torso_chest_back,velocity_mad,21188,21188,176.566667,176.566667,1,0.008333,single_frame,minor,False,velocity_mad,1.889457
E000112,T3_671:ChestLow,torso_chest_back,velocity_mad,21191,21191,176.591667,176.591667,1,0.008333,single_frame,minor,False,velocity_mad,1.902468
E000113,T3_671:LHandIn,wrist_hand,velocity_mad,16563,16563,138.025,138.025,1,0.008333,single_frame,moderate,False,velocity_mad,8.857969
E000114,T3_671:LHandIn,wrist_hand,velocity_mad,17920,17920,149.333333,149.333333,1,0.008333,single_frame,moderate,False,velocity_mad,10.391682
E000115,T3_671:LHandIn,wrist_hand,velocity_mad,21470,21470,178.916667,178.916667,1,0.008333,single_frame,minor,False,velocity_mad,6.969649
E000116,T3_671:LHandIn,wrist_hand,velocity_mad,23151,23151,192.925,192.925,1,0.008333,single_frame,moderate,False,velocity_mad,10.27688
E000117,T3_671:LHandIn,wrist_hand,velocity_mad,28759,28759,239.658333,239.658333,1,0.008333,single_frame,minor,False,velocity_mad,7.693883
E000118,T3_671:LHandIn,wrist_hand,velocity_mad,29557,29557,246.308333,246.308333,1,0.008333,single_frame,minor,False,velocity_mad,7.131486
E000119,T3_671:LHandIn,wrist_hand,velocity_mad,30727,30727,256.058333,256.058333,1,0.008333,single_frame,minor,False,velocity_mad,6.988251
E000120,T3_671:ChestTop,torso_chest_back,velocity_mad,16754,16754,139.616667,139.616667,1,0.008333,single_frame,moderate,False,velocity_mad,2.468327
E000121,T3_671:ChestTop,torso_chest_back,velocity_mad,17320,17320,144.333333,144.333333,1,0.008333,single_frame,moderate,False,velocity_mad,2.533256
E000122,T3_671:ChestTop,torso_chest_back,velocity_mad,17336,17336,144.466667,144.466667,1,0.008333,single_frame,minor,False,velocity_mad,2.273989
E000123,T3_671:ChestTop,torso_chest_back,velocity_mad,18203,18203,151.691667,151.691667,1,0.008333,single_frame,minor,False,velocity_mad,2.153887
E000124,T3_671:ChestTop,torso_chest_back,velocity_mad,19524,19524,162.7,162.7,1,0.008333,single_frame,severe,False,velocity_mad,4.062048
E000125,T3_671:ChestTop,torso_chest_back,velocity_mad,21160,21160,176.333333,176.333333,1,0.008333,single_frame,minor,False,velocity_mad,1.881857
E000126,T3_671:ChestTop,torso_chest_back,velocity_mad,21162,21162,176.35,176.35,1,0.008333,single_frame,moderate,False,velocity_mad,3.421454
E000127,T3_671:ChestTop,torso_chest_back,velocity_mad,26614,26614,221.783333,221.783333,1,0.008333,single_frame,minor,False,velocity_mad,1.840389
E000128,T3_671:ChestTop,torso_chest_back,velocity_mad,29605,29605,246.708333,246.708333,1,0.008333,single_frame,moderate,False,velocity_mad,2.736469
E000129,T3_671:RHandIn,wrist_hand,velocity_mad,16764,16764,139.7,139.7,1,0.008333,single_frame,moderate,False,velocity_mad,9.788349
E000130,T3_671:RHandIn,wrist_hand,velocity_mad,28835,28835,240.291667,240.291667,1,0.008333,single_frame,minor,False,velocity_mad,7.20608
E000131,T3_671:RHandIn,wrist_hand,velocity_mad,28837,28837,240.308333,240.308333,1,0.008333,single_frame,minor,False,velocity_mad,7.147522
E000132,T3_671:RHandIn,wrist_hand,velocity_mad,29529,29529,246.075,246.075,1,0.008333,single_frame,moderate,False,velocity_mad,9.982675
E000133,T3_671:RHandIn,wrist_hand,velocity_mad,29583,29583,246.525,246.525,1,0.008333,single_frame,minor,False,velocity_mad,7.870217
E000134,T3_671:RHandIn,wrist_hand,velocity_mad,29653,29653,247.108333,247.108333,1,0.008333,single_frame,minor,False,velocity_mad,7.278641
E000135,T3_671:RHandIn,wrist_hand,velocity_mad,29702,29702,247.516667,247.516667,1,0.008333,single_frame,minor,False,velocity_mad,7.309792
E000136,T3_671:HeadLeft,head_neck,velocity_mad,20280,20280,169.0,169.0,1,0.008333,single_frame,minor,False,velocity_mad,2.225711
E000137,T3_671:HeadLeft,head_neck,velocity_mad,21114,21114,175.95,175.95,1,0.008333,single_frame,moderate,False,velocity_mad,2.808514
E000138,T3_671:HeadLeft,head_neck,velocity_mad,21178,21178,176.483333,176.483333,1,0.008333,single_frame,minor,False,velocity_mad,2.016545
E000139,T3_671:HeadLeft,head_neck,velocity_mad,26611,26611,221.758333,221.758333,1,0.008333,single_frame,minor,False,velocity_mad,2.053035
E000140,T3_671:HeadLeft,head_neck,velocity_mad,26613,26613,221.775,221.775,1,0.008333,single_frame,minor,False,velocity_mad,2.063846
E000141,T3_671:LShoulderTop,shoulder_upper_arm,velocity_mad,20319,20319,169.325,169.325,1,0.008333,single_frame,minor,False,velocity_mad,2.558871
E000142,T3_671:LShoulderTop,shoulder_upper_arm,velocity_mad,20322,20322,169.35,169.35,1,0.008333,single_frame,moderate,False,velocity_mad,5.0162
E000143,T3_671:LShoulderTop,shoulder_upper_arm,velocity_mad,21181,21181,176.508333,176.508333,1,0.008333,single_frame,minor,False,velocity_mad,2.563914
E000144,T3_671:LShoulderTop,shoulder_upper_arm,velocity_mad,21184,21184,176.533333,176.533333,1,0.008333,single_frame,minor,False,velocity_mad,2.578351
E000145,T3_671:LShoulderTop,shoulder_upper_arm,velocity_mad,21349,21349,177.908333,177.908333,1,0.008333,single_frame,moderate,False,velocity_mad,3.264431
E000146,T3_671:LShoulderTop,shoulder_upper_arm,velocity_mad,28749,28749,239.575,239.575,1,0.008333,single_frame,minor,False,velocity_mad,2.569034
E000147,T3_671:RThighSide,thigh_knee,velocity_mad,20592,20592,171.6,171.6,1,0.008333,single_frame,minor,False,velocity_mad,1.711968
E000148,T3_671:RThighSide,thigh_knee,velocity_mad,29478,29478,245.65,245.65,1,0.008333,single_frame,minor,False,velocity_mad,1.612
E000149,T3_671:RThighSide,thigh_knee,velocity_mad,29502,29502,245.85,245.85,1,0.008333,single_frame,minor,False,velocity_mad,1.875177
E000150,T3_671:RThighSide,thigh_knee,velocity_mad,29767,29767,248.058333,248.058333,1,0.008333,single_frame,minor,False,velocity_mad,1.562592
E000151,T3_671:RThighSide,thigh_knee,velocity_mad,29814,29814,248.45,248.45,1,0.008333,single_frame,minor,False,velocity_mad,1.625347
E000152,T3_671:RThighSide,thigh_knee,velocity_mad,30645,30645,255.375,255.375,1,0.008333,single_frame,minor,False,velocity_mad,1.792525
E000153,T3_671:WaistRBack,torso_chest_back,velocity_mad,20596,20596,171.633333,171.633333,1,0.008333,single_frame,minor,False,velocity_mad,1.708852
E000154,T3_671:WaistRBack,torso_chest_back,velocity_mad,30597,30597,254.975,254.975,1,0.008333,single_frame,minor,False,velocity_mad,1.820096
E000155,T3_671:WaistLFront,pelvis_waist,velocity_mad,20953,20953,174.608333,174.608333,1,0.008333,single_frame,minor,False,velocity_mad,1.48175
E000156,T3_671:WaistLFront,pelvis_waist,velocity_mad,20972,20972,174.766667,174.766667,1,0.008333,single_frame,minor,False,velocity_mad,1.365682
E000157,T3_671:WaistLFront,pelvis_waist,velocity_mad,21181,21181,176.508333,176.508333,1,0.008333,single_frame,minor,False,velocity_mad,1.319495
E000158,T3_671:WaistLFront,pelvis_waist,velocity_mad,21184,21184,176.533333,176.533333,1,0.008333,single_frame,minor,False,velocity_mad,1.311817
E000159,T3_671:WaistLFront,pelvis_waist,velocity_mad,29271,29271,243.925,243.925,1,0.008333,single_frame,moderate,False,velocity_mad,1.633552
E000160,T3_671:WaistLFront,pelvis_waist,velocity_mad,29581,29581,246.508333,246.508333,1,0.008333,single_frame,minor,False,velocity_mad,1.500079
E000161,T3_671:WaistLFront,pelvis_waist,velocity_mad,29746,29746,247.883333,247.883333,1,0.008333,single_frame,moderate,False,velocity_mad,1.708143
E000162,T3_671:LShin,shank_ankle,velocity_mad,20999,20999,174.991667,174.991667,1,0.008333,single_frame,minor,False,velocity_mad,3.209359
E000163,T3_671:LShin,shank_ankle,velocity_mad,21002,21002,175.016667,175.016667,1,0.008333,single_frame,minor,False,velocity_mad,3.219316
E000164,T3_671:LShin,shank_ankle,velocity_mad,21004,21004,175.033333,175.033333,1,0.008333,single_frame,minor,False,velocity_mad,3.17434
E000165,T3_671:LAnkleOut,shank_ankle,velocity_mad,21013,21013,175.108333,175.108333,1,0.008333,single_frame,minor,False,velocity_mad,3.653695
E000166,T3_671:LAnkleOut,shank_ankle,velocity_mad,21015,21015,175.125,175.125,1,0.008333,single_frame,minor,False,velocity_mad,3.683453
E000167,T3_671:LAnkleOut,shank_ankle,velocity_mad,21017,21017,175.141667,175.141667,1,0.008333,single_frame,minor,False,velocity_mad,3.679348
E000168,T3_671:LAnkleOut,shank_ankle,velocity_mad,21019,21019,175.158333,175.158333,1,0.008333,single_frame,minor,False,velocity_mad,3.653703
E000169,T3_671:LToeTip,foot,velocity_mad,21013,21013,175.108333,175.108333,1,0.008333,single_frame,minor,False,velocity_mad,5.124999
E000170,T3_671:LToeTip,foot,velocity_mad,29301,29301,244.175,244.175,1,0.008333,single_frame,minor,False,velocity_mad,6.154423
E000171,T3_671:LToeIn,foot,velocity_mad,21013,21013,175.108333,175.108333,1,0.008333,single_frame,minor,False,velocity_mad,4.677158
E000172,T3_671:LToeIn,foot,velocity_mad,29300,29300,244.166667,244.166667,1,0.008333,single_frame,moderate,False,velocity_mad,5.862376
E000173,T3_671:LToeOut,foot,velocity_mad,21015,21015,175.125,175.125,1,0.008333,single_frame,minor,False,velocity_mad,4.813408
E000174,T3_671:LToeOut,foot,velocity_mad,29303,29303,244.191667,244.191667,1,0.008333,single_frame,minor,False,velocity_mad,4.648157
E000175,T3_671:LHeel,foot,velocity_mad,21018,21018,175.15,175.15,1,0.008333,single_frame,minor,False,velocity_mad,3.871502
E000176,T3_671:LHeel,foot,velocity_mad,21020,21020,175.166667,175.166667,1,0.008333,single_frame,minor,False,velocity_mad,3.798752
E000177,T3_671:LHeel,foot,velocity_mad,29282,29282,244.016667,244.016667,1,0.008333,single_frame,minor,False,velocity_mad,3.95169
E000178,T3_671:LHeel,foot,velocity_mad,29298,29298,244.15,244.15,1,0.008333,single_frame,minor,False,velocity_mad,3.936531
E000179,T3_671:LShoulderBack,torso_chest_back,velocity_mad,21175,21175,176.458333,176.458333,1,0.008333,single_frame,minor,False,velocity_mad,2.004291
E000180,T3_671:LShoulderBack,torso_chest_back,velocity_mad,21178,21178,176.483333,176.483333,1,0.008333,single_frame,minor,False,velocity_mad,2.017223
E000181,T3_671:LShoulderBack,torso_chest_back,velocity_mad,30580,30580,254.833333,254.833333,1,0.008333,single_frame,minor,False,velocity_mad,2.202955
E000182,T3_671:LElbowOut,elbow_forearm,velocity_mad,21179,21179,176.491667,176.491667,1,0.008333,single_frame,minor,False,velocity_mad,3.464127
E000183,T3_671:LElbowOut,elbow_forearm,velocity_mad,21182,21182,176.516667,176.516667,1,0.008333,single_frame,minor,False,velocity_mad,3.45367
